PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Lounsbury, M				Lounsbury, Michael/G-7497-2011	Lounsbury, Michael/0000-0002-1234-0972					A world of standards								AMERICAN JOURNAL OF SOCIOLOGY				107	3			839	841				10.1086/343153							Book Review	NOV 2001	2001										1	0	0	0	0	0	1			0002-9602															2001-11-01	WOS:000175830600021		
J	Marks, SR; Huston, TL; Johnson, EM; MacDermid, SM				Marks, Steven/JDD-7998-2023; MacDermid Wadsworth, Shelley/G-1322-2011	MacDermid Wadsworth, Shelley/0000-0002-5443-2760					Role balance among white married couples								JOURNAL OF MARRIAGE AND FAMILY				63	4			1083	1098				10.1111/j.1741-3737.2001.01083.x							Article; Proceedings Paper	NOV 2001	2001						Annual Meeting of the National-Council-on-Family-RelationsAnnual Meeting of the National-Council-on-Family-Relations	NOV, 1997NOV, 1997	Natl Council Family RelatNatl Council Family Relat	ARLINGTON, VAARLINGTON, VA	79	0	0	0	1	0	116			0022-2445															2001-11-01	WOS:000172140000013		
J	Massey, DS										At the dawn of modernity: Biology, culture, and material life in Europe after the year 1000								AMERICAN JOURNAL OF SOCIOLOGY				107	3			847	849				10.1086/343157							Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-11-01	WOS:000175830600025		
J	McFarland, DA				McFarland, Daniel/L-7619-2017	McFarland, Daniel/0000-0002-6805-0798					Student resistance: How the formal and informal organization of classrooms facilitate everyday forms of student defiance								AMERICAN JOURNAL OF SOCIOLOGY				107	3			612	678				10.1086/338779							Review	NOV 2001	2001										129	0	0	0	1	2	196			0002-9602	1537-5390														2001-11-01	WOS:000175830600003		
J	Meeks, C										Civil society and the sexual politics of difference								SOCIOLOGICAL THEORY				19	3			325	343				10.1111/0735-2751.00144							Article; Proceedings Paper	NOV 2001	2001						Annual Meeting of the Eastern-Sociological-SocietyAnnual Meeting of the Eastern-Sociological-Society	MAR, 1999MAR, 1999	Eastern Sociol SocEastern Sociol Soc	BOSTON, MABOSTON, MA	22	0	0	0	0	0	23			0735-2751	1467-9558														2001-11-01	WOS:000171968900006		
J	Misztal, BA										Normality and trust in Goffman's theory of interaction order								SOCIOLOGICAL THEORY				19	3			312	324				10.1111/0735-2751.00143							Article	NOV 2001	2001										131	0	1	0	3	1	157			0735-2751	1467-9558														2001-11-01	WOS:000171968900005		
J	Montoro-Rodríguez, J				Montoro-Rodriguez, Julian/A-9706-2009						Who should care for the elderly?: An East-West value divide.								JOURNAL OF MARRIAGE AND FAMILY				63	4			1206	1207											Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0022-2445															2001-11-01	WOS:000172140000030		
J	Moody, J				Moody, James/E-2888-2014						Race, school integration, and friendship segregation in America								AMERICAN JOURNAL OF SOCIOLOGY				107	3			679	716				10.1086/338954							Article	NOV 2001	2001										795	2	7	0	44	4	1054			0002-9602	1537-5390														2001-11-01	WOS:000175830600004		
J	Moore, MR; Chase-Lansdale, PL				Moore, Marlon/AAG-4778-2020						Sexual intercourse and pregnancy among African American girls in high-poverty neighborhoods: The role of family and perceived community environment								JOURNAL OF MARRIAGE AND FAMILY				63	4			1146	1157				10.1111/j.1741-3737.2001.01146.x							Article	NOV 2001	2001										90	0	0	0	7	0	136			0022-2445	1741-3737														2001-11-01	WOS:000172140000018		
J	Murry, VM; Smith, EP; Hill, NE										Race, ethnicity, and culture in studies of families in context								JOURNAL OF MARRIAGE AND FAMILY				63	4			911	914				10.1111/j.1741-3737.2001.00911.x							Article	NOV 2001	2001										44	0	0	0	1	0	78			0022-2445															2001-11-01	WOS:000172140000001		
J	Murry, VM; Brown, PA; Brody, GH; Cutrona, CE; Simons, RL				Cutrona, Carolyn/A-4870-2013						Racial discrimination as a moderator of the links among stress, maternal psychological functioning, and family relationships								JOURNAL OF MARRIAGE AND FAMILY				63	4			915	926				10.1111/j.1741-3737.2001.00915.x							Article	NOV 2001	2001										186	0	0	0	16	0	263			0022-2445															2001-11-01	WOS:000172140000002		
J	Noonan, MC										The impact of domestic work on men's and women's wages								JOURNAL OF MARRIAGE AND FAMILY				63	4			1134	1145				10.1111/j.1741-3737.2001.01134.x							Article; Proceedings Paper	NOV 2001	2001						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 25-27, 1999MAR 25-27, 1999	Populat Assoc AmerPopulat Assoc Amer	NEW YORK, NYNEW YORK, NY	93	0	0	0	0	0	111			0022-2445															2001-11-01	WOS:000172140000017		
J	Oliver, PE; Marwell, G				Oliver, Pamela/KRK-0155-2024; Oliver, Pamela/K-9949-2016	Oliver, Pamela/0000-0001-7643-1008					Whatever happened to critical mass theory? A retrospective and assessment								SOCIOLOGICAL THEORY				19	3			292	311				10.1111/0735-2751.00142							Article	NOV 2001	2001										93	1	0	0	5	0	117			0735-2751															2001-11-01	WOS:000171968900004		
J	Pinderhughes, EE; Nix, R; Foster, EM; Jones, D		Conduct Problem Prevention Res Grp			McMahon, Robert/0000-0002-4034-5818					Parenting in context: Impact of neighborhood poverty, residential stability, public services, social networks, and danger on parental behaviors								JOURNAL OF MARRIAGE AND FAMILY				63	4			941	953				10.1111/j.1741-3737.2001.00941.x							Article	NOV 2001	2001										240	0	0	0	13	4	361			0022-2445															2001-11-01	WOS:000172140000004	19829752	
J	Pittman, JF; Kerpelman, JL; Solheim, CA				Solheim, Catherine/K-4457-2019	Solheim, Catherine/0000-0002-8957-2288					Stress and performance standards: A dynamic approach to time spent in housework								JOURNAL OF MARRIAGE AND FAMILY				63	4			1111	1121				10.1111/j.1741-3737.2001.01111.x							Article	NOV 2001	2001										7	0	0	0	0	0	10			0022-2445															2001-11-01	WOS:000172140000015		
J	Pollock, M										The first r: How children learn race and racism								AMERICAN JOURNAL OF SOCIOLOGY				107	3			853	855				10.1086/343160							Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-11-01	WOS:000175830600028		
J	Pyle, W										A fistful of rubles: The rise and fall of the Russian banking system								AMERICAN JOURNAL OF SOCIOLOGY				107	3			832	834				10.1086/343149							Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-11-01	WOS:000175830600017		
J	Quillian, L; Pager, D					Quillian, Lincoln/0000-0002-7737-3759					Black neighbors, higher crime? The role of racial stereotypes in evaluations of neighborhood crime								AMERICAN JOURNAL OF SOCIOLOGY				107	3			717	767				10.1086/338938							Article; Proceedings Paper	NOV 2001	2001						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 25-27, 1999MAR 25-27, 1999	Populat Assoc AmerPopulat Assoc Amer	NEW YORK, NEW YORKNEW YORK, NEW YORK	515	0	0	0	5	0	713			0002-9602															2001-11-01	WOS:000175830600005		
J	Rabinovitch, E										Gender and the public sphere: Alternative forms of integration in nineteenth-century America								SOCIOLOGICAL THEORY				19	3			344	370				10.1111/0735-2751.00145							Article	NOV 2001	2001										20	0	0	1	0	2	30			0735-2751	1467-9558														2001-11-01	WOS:000171968900007		
J	Riesebrodt, M										Review essay: Sociology for seminarians								AMERICAN JOURNAL OF SOCIOLOGY				107	3			808	815				10.1086/340564							Review	NOV 2001	2001										3	0	0	0	0	0	3			0002-9602															2001-11-01	WOS:000175830600007		
J	Roberts, NA; Levenson, RW					Roberts, Nicole/0000-0002-2580-9530					The remains of the workday: Impact of job stress and exhaustion on marital interaction in police couples								JOURNAL OF MARRIAGE AND FAMILY				63	4			1052	1067				10.1111/j.1741-3737.2001.01052.x							Article	NOV 2001	2001										102	1	0	0	7	1	191			0022-2445	1741-3737														2001-11-01	WOS:000172140000011		
J	Salari, S										Redefining family policy: Implications for the 21st century.								JOURNAL OF MARRIAGE AND FAMILY				63	4			1201	1202											Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0022-2445															2001-11-01	WOS:000172140000024		
J	Sawyer, RK										Emergence in sociology: Contemporary philosophy of mind and some implications for sociological theory								AMERICAN JOURNAL OF SOCIOLOGY				107	3			551	585				10.1086/338780							Review	NOV 2001	2001										185	0	1	0	7	3	214			0002-9602	1537-5390														2001-11-01	WOS:000175830600001		
J	Searles, E										Tundra passages: History and gender in the Russian Far East								AMERICAN JOURNAL OF SOCIOLOGY				107	3			834	835				10.1086/343150							Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-11-01	WOS:000175830600018		
J	Smith, EP; Prinz, RJ; Dumas, JE; Laughlin, J					Prinz, Ronald J/0000-0002-8184-420X					Latent models of family processes in African American families: Relationships to child competence, achievement, and problem behavior								JOURNAL OF MARRIAGE AND FAMILY				63	4			967	980				10.1111/j.1741-3737.2001.00967.x							Article	NOV 2001	2001										33	0	0	0	2	1	59			0022-2445	1741-3737														2001-11-01	WOS:000172140000006		
J	Spillman, L										Abraham Lincoln and the forge of national memory								AMERICAN JOURNAL OF SOCIOLOGY				107	3			843	845				10.1086/343155							Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-11-01	WOS:000175830600023		
J	Sprey, J										The case for marriage: Why married people are happier, healthier, and better off financially.								JOURNAL OF MARRIAGE AND FAMILY				63	4			1199	1200											Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0022-2445															2001-11-01	WOS:000172140000022		
J	Stokes, S										Poor people's politics: Peronist survival networks and the legacy of Evita								AMERICAN JOURNAL OF SOCIOLOGY				107	3			830	832				10.1086/343148							Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-11-01	WOS:000175830600016		
J	Thornton, A; Young-DeMarco, L										Four decades of trends in attitudes toward family issues in the United States: The 1960s through the 1990s								JOURNAL OF MARRIAGE AND FAMILY				63	4			1009	1037				10.1111/j.1741-3737.2001.01009.x							Article	NOV 2001	2001										642	1	0	0	19	5	865			0022-2445	1741-3737														2001-11-01	WOS:000172140000009		
J	Tilton, T										Social democracy and welfare capitalism: A century of income security politics								AMERICAN JOURNAL OF SOCIOLOGY				107	3			825	827											Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602	1537-5390														2001-11-01	WOS:000175830600013		
J	Tilton, T										European welfare futures: Towards a theory of retrenchment								AMERICAN JOURNAL OF SOCIOLOGY				107	3			825	827											Book Review	NOV 2001	2001										0	0	0	0	0	0	0			0002-9602	1537-5390														2001-11-01	WOS:000175830600014		
J	Upchurch, DM; Aneshensel, CS; Mudgal, H; McNeely, CS										Sociocultural contexts of time to first sex among Hispanic adolescents								JOURNAL OF MARRIAGE AND FAMILY				63	4			1158	1169				10.1111/j.1741-3737.2001.01158.x							Article	NOV 2001	2001										76	0	0	0	4	0	107			0022-2445															2001-11-01	WOS:000172140000019		
J	Vollebergh, WAM; Iedema, J; Raaijmakers, QAW				Vollebergh, Wilma/C-2323-2012						Intergenerational transmission and the formation of cultural orientations in adolescence and young adulthood								JOURNAL OF MARRIAGE AND FAMILY				63	4			1185	1198				10.1111/j.1741-3737.2001.01185.x							Article	NOV 2001	2001										190	1	2	0	11	1	228			0022-2445															2001-11-01	WOS:000172140000021		
J	Waldron-Hennessey, R										Why parents matter: Parental investment and child outcomes.								JOURNAL OF MARRIAGE AND FAMILY				63	4			1202	1203											Book Review	NOV 2001	2001										0	0	0	0	0	0	1			0022-2445															2001-11-01	WOS:000172140000025		
J	Webster, M; Whitmeyer, JM										Applications of theories of group processes								SOCIOLOGICAL THEORY				19	3			250	270				10.1111/0735-2751.00140							Review	NOV 2001	2001										14	0	0	0	0	0	15			0735-2751	1467-9558														2001-11-01	WOS:000171968900002		
J	Woodward, L; Fergusson, DM; Horwood, LJ					Horwood, L./0000-0003-4881-1956; Fergusson, David/0000-0002-8117-017X					Risk factors and life processes associated with teenage pregnancy: Results of a prospective study from birth to 20 years								JOURNAL OF MARRIAGE AND FAMILY				63	4			1170	1184				10.1111/j.1741-3737.2001.01170.x							Article	NOV 2001	2001										126	0	0	0	16	1	170			0022-2445	1741-3737														2001-11-01	WOS:000172140000020		
J	Zuo, JP; Bian, YJ										Gendered resources, division of housework, and perceived fairness - A case in urban China								JOURNAL OF MARRIAGE AND FAMILY				63	4			1122	1133				10.1111/j.1741-3737.2001.01122.x							Article; Proceedings Paper	NOV 2001	2001						Annual Meeting of the American-Sociological-AssocicationAnnual Meeting of the American-Sociological-Assocication	AUG, 1998AUG, 1998	Amer Sociol AssocAmer Sociol Assoc	CHICAGO, ILCHICAGO, IL	187	4	0	0	3	0	219			0022-2445	1741-3737														2001-11-01	WOS:000172140000016		
J	Attewell, P										The winner-take-all high school: Organizational adaptations to educational stratification								SOCIOLOGY OF EDUCATION				74	4			267	295				10.2307/2673136							Article	OCT 2001	2001										89	0	0	0	1	0	128			0038-0407															2001-10-01	WOS:000172008200001		
J	Bourgeois, M; Friedkin, NE				Friedkin, Noah/B-5135-2009						The distant core: social solidarity, social distance and interpersonal ties in core-periphery structures								SOCIAL NETWORKS				23	4			245	260				10.1016/S0378-8733(01)00033-8							Article	OCT 2001	2001										24	0	0	0	0	0	28			0378-8733															2001-10-01	WOS:000171391200001		
J	Flap, H; Völker, B				Volker, Beate/E-7992-2013						Goal specific social capital and job satisfaction -: Effects of different types of networks on instrumental and social aspects of work								SOCIAL NETWORKS				23	4			297	320				10.1016/S0378-8733(01)00044-2							Article	OCT 2001	2001										137	0	0	0	5	1	164			0378-8733	1879-2111														2001-10-01	WOS:000171391200004		
J	Goesling, B										Changing income inequalities within and between nations: New evidence								AMERICAN SOCIOLOGICAL REVIEW				66	5			745	761				10.2307/3088956							Article	OCT 2001	2001										64	0	0	0	0	0	83			0003-1224	1939-8271														2001-10-01	WOS:000172062400006		
J	Guseva, A; Rona-Tas, A				Guseva, Alya/IAP-5559-2023						Uncertainty, risk, and trust: Russian and American credit card markets compared								AMERICAN SOCIOLOGICAL REVIEW				66	5			623	646				10.2307/3088951							Article	OCT 2001	2001										182	0	1	0	2	3	228			0003-1224	1939-8271														2001-10-01	WOS:000172062400001		
J	Jenkins, JC; Scanlan, SJ										Food security in less developed countries, 1970 to 1990								AMERICAN SOCIOLOGICAL REVIEW				66	5			718	744				10.2307/3088955							Review	OCT 2001	2001										95	0	1	0	5	0	118			0003-1224	1939-8271														2001-10-01	WOS:000172062400005		
J	Johnson, MK; Crosnoe, R; Elder, GH				Johnson, Monica/JVO-6522-2024						Students' attachment and academic engagement: The role of race and ethnicity								SOCIOLOGY OF EDUCATION				74	4			318	340				10.2307/2673138							Article	OCT 2001	2001										363	0	0	3	10	4	645			0038-0407	1939-8573														2001-10-01	WOS:000172008200003		
J	Loftus, J										America's liberalization in attitudes toward homosexuality, 1973 to 1998								AMERICAN SOCIOLOGICAL REVIEW				66	5			762	782				10.2307/3088957							Article	OCT 2001	2001										515	0	0	0	21	0	666			0003-1224															2001-10-01	WOS:000172062400007		
J	Mizruchi, MS; Stearns, LB										Getting deals done: The use of social networks in bank decision-making								AMERICAN SOCIOLOGICAL REVIEW				66	5			647	671				10.2307/3088952							Article	OCT 2001	2001										187	2	0	0	0	1	235			0003-1224	1939-8271														2001-10-01	WOS:000172062400002		
J	Moody, J				Moody, James/E-2888-2014						Peer influence groups: identifying dense clusters in large networks								SOCIAL NETWORKS				23	4			261	283				10.1016/S0378-8733(01)00042-9							Article	OCT 2001	2001										190	1	0	0	15	1	221			0378-8733															2001-10-01	WOS:000171391200002		
J	Morgan, SL										Counterfactuals, causal effect heterogeneity, and the catholic school effect on learning								SOCIOLOGY OF EDUCATION				74	4			341	374				10.2307/2673139							Article	OCT 2001	2001										129	0	0	0	1	0	194			0038-0407	1939-8573														2001-10-01	WOS:000172008200004		
J	Olzak, S; Uhrig, SCN				Olzak, Susan/B-1145-2009						The ecology of tactical overlap								AMERICAN SOCIOLOGICAL REVIEW				66	5			694	717				10.2307/3088954							Article	OCT 2001	2001										68	0	0	0	0	0	81			0003-1224	1939-8271														2001-10-01	WOS:000172062400004		
J	Sandell, R				SANDELL, RICKARD/C-3141-2016	SANDELL, RICKARD/0000-0002-3603-8989					Organizational growth and ecological constraints: The growth of social movements in Sweden, 1881 to 1940								AMERICAN SOCIOLOGICAL REVIEW				66	5			672	693				10.2307/3088953							Article	OCT 2001	2001										23	0	0	0	0	0	27			0003-1224															2001-10-01	WOS:000172062400003		
J	van de Werfhorst, HG; Kraaykamp, G				Kraaykamp, Gerbert/D-1017-2012; van de Werfhorst, Herman/E-2407-2013	Kraaykamp, Gerbert/0000-0001-5692-1907; van de Werfhorst, Herman/0000-0003-2323-3782					Four field-related educational resources and their impact on labor, consumption, and sociopolitical orientation								SOCIOLOGY OF EDUCATION				74	4			296	317				10.2307/2673137							Article	OCT 2001	2001										94	0	0	0	0	4	103			0038-0407															2001-10-01	WOS:000172008200002		
J	Yang, S; Knoke, D				Knoke, David/JAO-1116-2023						Optimal connections: strength and distance in valued graphs								SOCIAL NETWORKS				23	4			285	295				10.1016/S0378-8733(01)00043-0							Article	OCT 2001	2001										29	3	0	0	7	0	37			0378-8733															2001-10-01	WOS:000171391200003		
J	Anderson, KL				Anderson, Kristin/AAK-8485-2020						"Not to people like us": Hidden abuse in upscale marriages.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			545	547				10.1086/343187							Book Review	SEP 2001	2001										1	0	0	0	0	0	1			0002-9602															2001-09-01	WOS:000174373300031		
J	Arthur, L										Fashion and its social agendas: Class, gender and identity in clothing.								SOCIAL FORCES				80	1			367	368				10.1353/sof.2001.0059							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200025		
J	Bartkowski, JP										Acts of faith: Explaining the human side of religion.								SOCIAL FORCES				80	1			377	379				10.1353/sof.2001.0060							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200031		
J	Bendor, J; Swistak, P										The evolution of norms, (vol 106, pg 1493, 2001)								AMERICAN JOURNAL OF SOCIOLOGY				107	2			III	IV											Correction	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300001		
J	Browne, I; Hewitt, C; Tigges, L; Green, G										Why does job segregation lead to wage inequality among African Americans? Person, place, sector, or skills?								SOCIAL SCIENCE RESEARCH				30	3			473	495				10.1006/ssre.2001.0708							Article	SEP 2001	2001										30	0	0	0	0	1	49			0049-089X	1096-0317														2001-09-01	WOS:000170764200007		
J	Caplow, T										It's getting better all the time: Greatest trends of the last 100 years.								SOCIAL FORCES				80	1			366	366				10.1353/sof.2001.0061							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200024		
J	Carr, PJ										The dignity of working men: Morality and the boundaries of race, class and immigration.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			503	505				10.1086/343165							Book Review	SEP 2001	2001										1	0	0	0	0	0	1			0002-9602															2001-09-01	WOS:000174373300009		
J	Carruthers, BG										Priceless markets: The political economy of credit in Paris 1660-1870.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			522	524				10.1086/343175							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300019		
J	Conley, D					Stier, Haya/0000-0002-5929-3691; Conley, Dalton/0000-0002-5174-7222					The color of opportunity: Pathways to family, welfare and work.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			505	507				10.1086/343166							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300010		
J	Cook, DT										Sounding out the city: Personal stereos and the management of everyday life.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			543	545				10.1086/343186							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300030		
J	Crowder, KD; Tolnay, SE; Adelman, RM										Intermetropolitan migration and locational improvement for African American males, 1970-1990								SOCIAL SCIENCE RESEARCH				30	3			449	472				10.1006/ssre.2001.0706							Article	SEP 2001	2001										18	0	0	0	0	0	23			0049-089X															2001-09-01	WOS:000170764200006		
J	Davis, JA										Testing the demographic explanation of attitude trends: Secular trends in attitudes among US householders, 1972-1996								SOCIAL SCIENCE RESEARCH				30	3			363	385				10.1006/ssre.2001.0702							Article	SEP 2001	2001										25	0	0	0	8	0	26			0049-089X															2001-09-01	WOS:000170764200002		
J	Desai, M										Party formation, political power, and the capacity for reform: Comparing left parties in Kerala and West Bengal, India								SOCIAL FORCES				80	1			37	60				10.1353/sof.2001.0062							Article	SEP 2001	2001										24	0	0	0	0	0	31			0037-7732															2001-09-01	WOS:000172094200002		
J	Elliott, JR										Referral hiring and ethnically homogeneous jobs: How prevalent is the connection and for whom?								SOCIAL SCIENCE RESEARCH				30	3			401	425				10.1006/ssre.2001.0704							Article	SEP 2001	2001										95	0	0	0	0	0	117			0049-089X															2001-09-01	WOS:000170764200004		
J	Ellison, CG; Boardman, JD; Williams, DR; Jackson, JS					Boardman, Jason/0000-0002-4786-125X					Religious involvement, stress, and mental health: Findings from the 1995 Detroit Area Study								SOCIAL FORCES				80	1			215	249				10.1353/sof.2001.0063							Article	SEP 2001	2001										342	1	0	1	14	2	477			0037-7732	1534-7605														2001-09-01	WOS:000172094200008		
J	Ender, MG				ender, morten/AGV-0463-2022						War, peace, and the social order.								SOCIAL FORCES				80	1			358	359				10.1353/sof.2001.0064							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200019		
J	Espenshade, TJ										Doing engineering: The career attainment and mobility of caucasian, black, and Asian-American engineers.								SOCIAL FORCES				80	1			370	371				10.1353/sof.2001.0065							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200027		
J	Eyal, G				eyal, gil/JDW-9760-2023						Civil society and the professions in Eastern Europe: Social change and organizational innovation in Poland.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			526	527				10.1086/343177							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300021		
J	Fararo, TJ										Understanding agency: Social theory and responsible action.								SOCIAL FORCES				80	1			359	360				10.1353/sof.2001.0066							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200020		
J	Feldman, S										Working hard and making do: Surviving in small town America.								SOCIAL FORCES				80	1			371	373				10.1353/sof.2001.0067							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200028		
J	Fernandez, R										Prismatic metropolis: Inequality in Los Angeles.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			509	511				10.1086/343168							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300012		
J	Fernandez, RM				Fernandez, Roberto/K-2308-2014						Skill-biased technological change and wage inequality: Evidence from a plant retooling								AMERICAN JOURNAL OF SOCIOLOGY				107	2			273	320				10.1086/324009							Article	SEP 2001	2001										104	0	0	0	0	0	127			0002-9602															2001-09-01	WOS:000174373300002		
J	Flippen, CA										Residential segregation and minority home ownership								SOCIAL SCIENCE RESEARCH				30	3			337	362				10.1006/ssre.2001.0701							Article	SEP 2001	2001										48	0	0	0	2	0	68			0049-089X															2001-09-01	WOS:000170764200001		
J	Fuchs, S										A social history of knowledge: From Gutenberg to Diderot.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			532	533				10.1086/343180							Book Review	SEP 2001	2001										0	0	0	0	0	0	1			0002-9602															2001-09-01	WOS:000174373300024		
J	Gerber, TP				Gerber, Theodore/A-5212-2014						Small comrades: Revolutionizing childhood in Soviet Russia, 1917-1932.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			527	529				10.1086/343178							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300022		
J	Gilbert, D										Wealth in America: Trends in wealth inequality.								SOCIAL FORCES				80	1			361	362				10.1353/sof.2001.0068							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200021		
J	Goldman, M										Earthly bodies, magical selves: Contemporary pagans and the search for community.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			547	549				10.1086/343188							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300032		
J	Hamil-Luker, J										The prospects of age war: Inequality between (and within) age groups								SOCIAL SCIENCE RESEARCH				30	3			386	400				10.1006/ssre.2001.0703							Article	SEP 2001	2001										22	0	2	0	0	0	31			0049-089X															2001-09-01	WOS:000170764200003		
J	Hammersley, M										Global ethnography: Forces, connections, and imaginations in a postmodern world.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			520	522				10.1086/343174							Book Review	SEP 2001	2001										1	0	0	0	0	0	1			0002-9602															2001-09-01	WOS:000174373300018		
J	Han, SK										Breaking the watch: The meanings of retirement in America.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			540	541				10.1086/343184							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300028		
J	Hout, M; Greeley, A; Wilde, MJ				Hout, Michael/ITV-4171-2023	Hout, Michael/0000-0003-3634-7498					The demographic imperative in religious change in the United States								AMERICAN JOURNAL OF SOCIOLOGY				107	2			468	500				10.1086/324189							Article	SEP 2001	2001										144	0	0	0	7	0	186			0002-9602															2001-09-01	WOS:000174373300007		
J	Imber, JB										Public sociology: From social facts to literary acts.								SOCIAL FORCES				80	1			353	354				10.1353/sof.2001.0069							Book Review	SEP 2001	2001										1	0	0	0	0	0	1			0037-7732															2001-09-01	WOS:000172094200016		
J	Jacobs, D; Carmichael, JT										The politics of punishment across time and space: A pooled time-series analysis of imprisonment rates								SOCIAL FORCES				80	1			61	89				10.1353/sof.2001.0070							Article	SEP 2001	2001										230	0	0	0	1	2	319			0037-7732	1534-7605														2001-09-01	WOS:000172094200003		
J	Jacobs, D; Helms, R										Racial politics and redistribution: Isolating the contingent influence of civil rights, riots, and crime on tax progressivity								SOCIAL FORCES				80	1			91	121				10.1353/sof.2001.0071							Article	SEP 2001	2001										22	0	0	0	0	0	28			0037-7732	1534-7605														2001-09-01	WOS:000172094200004		
J	Kanazawa, S				Kanazawa, Satoshi/B-9020-2008						A bit of logic goes a long way: A reply to Sanderson								SOCIAL FORCES				80	1			337	341				10.1353/sof.2001.0072							Editorial Material	SEP 2001	2001										4	0	0	0	0	1	5			0037-7732	1534-7605														2001-09-01	WOS:000172094200013		
J	Kanazawa, S				Kanazawa, Satoshi/B-9020-2008						Science vs. history: A reply to MacDonald								SOCIAL FORCES				80	1			349	352				10.1353/sof.2001.0073							Editorial Material	SEP 2001	2001										3	0	0	0	0	0	3			0037-7732															2001-09-01	WOS:000172094200015		
J	King, AB; Kling, R										Valuing technology: Organizations, culture, and change.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			533	535											Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300025		
J	Kingston, PW										The end of class politics? Class voting in comparative perspective.								AMERICAN JOURNAL OF SOCIOLOGY				107	2			517	518				10.1086/343172							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0002-9602															2001-09-01	WOS:000174373300016		
J	Latimer, M										The road to poverty: The making of wealth and hardship in Appalachia.								SOCIAL FORCES				80	1			364	365				10.1353/sof.2001.0074							Book Review	SEP 2001	2001										0	0	0	0	0	0	0			0037-7732															2001-09-01	WOS:000172094200023		
