PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Cohen, Philip N.				Cohen, Philip N./H-2269-2016	Cohen, Philip N./0000-0003-2839-3144					Sourcebook of labor markets: Evolving structures and processes								SOCIAL FORCES				85	1			603	604				10.1353/sof.2006.0121							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900037		
J	Cooke, Lynn Prince					Cooke, Lynn Prince/0000-0001-9307-9501					"Doing" gender in context: Household bargaining and risk of divorce in Germany and the United States								AMERICAN JOURNAL OF SOCIOLOGY				112	2			442	472				10.1086/506417							Article; Proceedings Paper	SEP 2006	2006						Semiannual Meeting of the International-Sociological-Association RC28Semiannual Meeting of the International-Sociological-Association RC28	MAY 07-09, 2004MAY 07-09, 2004	Int Scoiol Assoc RC28Int Scoiol Assoc RC28	Neuchatel, SWITZERLANDNeuchatel, SWITZERLAND	156	0	0	0	4	0	177			0002-9602	1537-5390														2006-09-01	WOS:000242479600003		
J	Currivan, Douglas B.										Methods for testing and evaluating survey questionnaires								SOCIAL FORCES				85	1			587	589				10.1353/sof.2006.0122							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900028		
J	DeRose, Laurie				Udjo, Eric O/A-7184-2015	Udjo, Eric O/0000-0002-2881-4597					The demography of South Africa								SOCIAL FORCES				85	1			597	599				10.1353/sof.2006.0123							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900034		
J	Dobbin, Frank										The economic sociology of capitalism.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			625	627				10.1086/510031							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600013		
J	Downey, Liam										Using geographic information systems to reconceptualize spatial relationships and ecological context								AMERICAN JOURNAL OF SOCIOLOGY				112	2			567	612				10.1086/506418							Article	SEP 2006	2006										71	0	0	0	5	0	95			0002-9602															2006-09-01	WOS:000242479600006	22021932	
J	Eitle, David										Parental gender, single-parent families, and delinquency: Exploring the moderating influence of race/ethnicity								SOCIAL SCIENCE RESEARCH				35	3			727	748				10.1016/j.ssresearch.2005.06.003							Article	SEP 2006	2006										35	1	0	0	6	0	58			0049-089X															2006-09-01	WOS:000240632600007		
J	Ellingson, Stephen										The moral veto: Framing contraception, abortion, and cultural pluralism in the United States.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			620	622				10.1086/510029							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600011		
J	Epstein, Steven										Making parents: The ontological choreography of reproductive technologies.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			619	620				10.1086/510028							Book Review	SEP 2006	2006										1	0	0	0	1	0	1			0002-9602															2006-09-01	WOS:000242479600010		
J	Farkas, George										Unequal chances: Family background and economic success.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			633	635				10.1086/510035							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600017		
J	Finke, Roger; Bahr, Matt; Scheitle, Christopher P.				Scheitle, Christopher/F-1122-2010						Toward explaining congregational giving								SOCIAL SCIENCE RESEARCH				35	3			620	641				10.1016/j.ssresearch.2005.04.001							Article	SEP 2006	2006										38	0	0	0	1	0	45			0049-089X															2006-09-01	WOS:000240632600003		
J	Fox, Jon E.					Fox, Jon/0000-0003-2428-3482					Beyond lines of control: Performance and politics on the disputed borders of Ladakh, India.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			640	642				10.1086/510039							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600021		
J	Garcelon, Marc				Garcelon, Marc/KOD-1930-2024	Garcelon, Marc/0000-0003-0139-7663					Trajectories of institutional disintegration in late-Soviet Russia and contemporary Iraq								SOCIOLOGICAL THEORY				24	3			255	283				10.1111/j.1467-9558.2006.00290.x							Article	SEP 2006	2006										4	0	0	0	0	0	5			0735-2751	1467-9558														2006-09-01	WOS:000239942100003		
J	Gelissen, John; de Graaf, Paul M.				de Graaf, Paul/D-7035-2013						Personality, social background, and occupational career success								SOCIAL SCIENCE RESEARCH				35	3			702	726				10.1016/j.ssresearch.2005.06.005							Article	SEP 2006	2006										80	0	0	1	3	2	104			0049-089X															2006-09-01	WOS:000240632600006		
J	Gifford, Brian										Why no trade-off between "guns and butter"? Armed forces and social spending in the advanced industrial democracies, 1960-1993								AMERICAN JOURNAL OF SOCIOLOGY				112	2			473	509				10.1086/506416							Article	SEP 2006	2006										17	0	0	0	0	0	22			0002-9602	1537-5390														2006-09-01	WOS:000242479600004		
J	Gocek, Fatma Muge										Beyond memory:: The Crimean Tatars' deportation and return.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			638	640				10.1086/510038							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600020		
J	Golash-Boza, Tanya				Golash-Boza, Tanya/C-7138-2011	Golash-Boza, Tanya/0000-0002-1952-175X					Dropping the hyphen? Becoming Latino(a)-American through racialized assimilation								SOCIAL FORCES				85	1			27	55				10.1353/sof.2006.0124							Article	SEP 2006	2006										146	0	0	0	1	1	251			0037-7732	1534-7605														2006-09-01	WOS:000243493900002		
J	Goldstein, Joshua R.; Harknett, Kristen										Parenting across racial and class lines: Assortative mating patterns of new parents who are married, cohabiting, dating or no longer romantically involved								SOCIAL FORCES				85	1			121	143				10.1353/sof.2006.0125							Article	SEP 2006	2006										57	0	0	0	0	0	66			0037-7732	1534-7605														2006-09-01	WOS:000243493900007		
J	Guang Guo										The linking of sociology and biology								SOCIAL FORCES				85	1			145	149											Editorial Material	SEP 2006	2006										13	0	0	0	1	0	15			0037-7732															2006-09-01	WOS:000243493900008		
J	Gusfield, Joseph R.										Everyday genius: Self-taught art and the culture of authenticity.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			659	660				10.1086/510049							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600031		
J	Hackstaff, Karla B.										Earning more and getting less: Why successful wives can't buy equality.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			649	651				10.1086/510044							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600026		
J	Hardie, Jessica Halliday				Hardie, Jessica/ABC-5976-2021						The chosen: The hidden history of admission and exclusion at Harvard, Yale, and Princeton								SOCIAL FORCES				85	1			589	590				10.1353/sof.2006.0127							Book Review	SEP 2006	2006										0	0	0	0	0	0	1			0037-7732	1534-7605														2006-09-01	WOS:000243493900029		
J	Jenkins, J. Craig; Leicht, Kevin T.; Jaynes, Arthur										Do high technology policies work? High technology industry employment growth in US metropolitan areas, 1988-1998								SOCIAL FORCES				85	1			267	296				10.1353/sof.2006.0128							Article	SEP 2006	2006										13	1	0	0	0	0	17			0037-7732	1534-7605														2006-09-01	WOS:000243493900014		
J	Johnson, Victoria				Johnson, Victoria/GVU-7127-2022						In the house of the hangman: The agonies of German defeat, 1943-1949								SOCIAL FORCES				85	1			596	597				10.1353/sof.2006.0129							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900033		
J	Kimmel, Michael S.										The history of men and the gender of desire (vol 112, pg 333, 2006)								AMERICAN JOURNAL OF SOCIOLOGY				112	2			665	665											Correction	SEP 2006	2006										1	0	0	0	0	0	1			0002-9602	1537-5390														2006-09-01	WOS:000242479600034		
J	King, Lawrence										Open for business: The persistent entrepreneurial class in Poland.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			627	629				10.1086/510032							Book Review	SEP 2006	2006										0	0	0	0	0	0	1			0002-9602															2006-09-01	WOS:000242479600014		
J	Kmec, Julie A.										White hiring agents' organizational practices and out-group hiring								SOCIAL SCIENCE RESEARCH				35	3			668	701				10.1016/j.ssresearch.2005.06.001							Article	SEP 2006	2006										22	0	0	0	0	0	29			0049-089X	1096-0317														2006-09-01	WOS:000240632600005		
J	Krinsky, John										Deserving and entitled: Social constructions and public policy								SOCIAL FORCES				85	1			591	592				10.1353/sof.2006.0130							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900030		
J	Kusenbach, Margarethe										Clean streets: Controlling crime, maintaining order, and building community activism.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			653	655				10.1086/510046							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600028		
J	Lena, Jennifer C.				Lena, Jennifer/AAA-4654-2019						Social context and musical content of rap music, 1979-1995								SOCIAL FORCES				85	1			479	495				10.1353/sof.2006.0131							Article	SEP 2006	2006										60	0	1	0	0	0	91			0037-7732	1534-7605														2006-09-01	WOS:000243493900022		
J	Li, Yunqing; Ferraro, Kenneth F.				Ferraro, Kenneth/E-4811-2011	Ferraro, Kenneth/0000-0003-3692-5235					Volunteering in middle and later life: Is health a benefit, barrier or both?								SOCIAL FORCES				85	1			497	519				10.1353/sof.2006.0132							Article	SEP 2006	2006										174	0	0	0	11	2	207			0037-7732	1534-7605														2006-09-01	WOS:000243493900023		
J	Marrow, Helen B.				Marrow, Helen/C-5728-2011						Immigrants at the margins: Law, race, and exclusion in southern Europe.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			637	638				10.1086/510037							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600019		
J	Martin, Andrew W.; Baumgartner, Frank R.; McCarthy, John D.				Martin, Andrew/B-6141-2015						Measuring association populations using the <i>Encyclopedia of Associations</i>:: Evidence from the field of labor unions								SOCIAL SCIENCE RESEARCH				35	3			771	778				10.1016/j.ssresearch.2005.06.004							Article	SEP 2006	2006										28	0	0	0	0	0	36			0049-089X	1096-0317														2006-09-01	WOS:000240632600009		
J	McDonald, Steve; Elder, Glen H., Jr.				McDonald, Steve/B-8696-2008	McDonald, Steve/0000-0001-6463-0958					When does social capital matter? Non-searching for jobs across the life course								SOCIAL FORCES				85	1			521	549				10.1353/sof.2006.0133							Article	SEP 2006	2006										66	0	0	0	0	0	91			0037-7732	1534-7605														2006-09-01	WOS:000243493900024		
J	McManus, Patricia										Women and men in political and business elites: A comparative study in the industrialized world.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			648	649				10.1086/510043							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600025		
J	McVeigh, Rory										Structural influences on activism and crime: Identifying the social structure of discontent								AMERICAN JOURNAL OF SOCIOLOGY				112	2			510	566				10.1086/506414							Review	SEP 2006	2006										25	0	0	0	0	0	32			0002-9602															2006-09-01	WOS:000242479600005		
J	Miller, Eugene D.										Identifying talent, institutionalizing diversity: Race and philanthropy in post-civil rights America								SOCIAL FORCES				85	1			592	594				10.1353/sof.2006.0134							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900031		
J	Mooney, Jayne										Women's police stations: Gender, violence and justice in Sao Paulo, Brazil.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			651	653				10.1086/510045							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602	1537-5390														2006-09-01	WOS:000242479600027		
J	Mouw, Ted; Entwisle, Barbara										Residential segregation and interracial friendship in schools								AMERICAN JOURNAL OF SOCIOLOGY				112	2			394	441				10.1086/506415							Article	SEP 2006	2006										224	0	0	0	5	0	281			0002-9602															2006-09-01	WOS:000242479600002		
J	Nelson, Tim				Nelson, Tim/H-4450-2018						Heartwood: The first generation of Theravada Buddhism in America.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			662	664				10.1086/510051							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600033		
J	Nielsen, Francois										Achievement and ascription in educational attainment: Genetic and environmental influences on adolescent schooling								SOCIAL FORCES				85	1			193	216				10.1353/sof.2006.0135							Article	SEP 2006	2006										80	0	0	0	6	0	91			0037-7732	1534-7605														2006-09-01	WOS:000243493900011		
J	Obukhova, Elena				obukhova, elena/JBR-9275-2023	Obukhova, Elena/0000-0001-8422-3700					The making of the state enterprise system in modern China: The dynamics of institutional change.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			629	631				10.1086/510033							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600015		
J	Okamoto, Dina G.										Institutional panethnicity: Boundary formation in Asian-American organizing								SOCIAL FORCES				85	1			1	25				10.1353/sof.2006.0136							Article	SEP 2006	2006										75	0	0	0	1	0	102			0037-7732															2006-09-01	WOS:000243493900001		
J	Orfali, Kristina										Life and death in intensive care.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			613	614				10.1086/510025							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600007		
J	Owen-Smith, Jason				Owen-Smith, Jason/B-3665-2012						Knowledge and competitive advantage: The coevolution of firms, technology, and national institutions.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			646	648				10.1086/510042							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600024		
J	Perrin, Andrew J.				Perrin, Andrew/JXW-8273-2024						Why war? The cultural logic of Iraq, the Gulf War, and Suez.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			644	646				10.1086/510041							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600023		
J	Petersen, Roger										The dark side of democracy: Explaining ethnic cleansing.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			642	644				10.1086/510040							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602	1537-5390														2006-09-01	WOS:000242479600022		
J	Phillips, Scott; Hagan, Jacqueline Maria; Rodriguez, Nestor				Phillips, Scott/KEJ-6936-2024						Brutal borders? Examining the treatment of deportees during arrest and detention								SOCIAL FORCES				85	1			93	109				10.1353/sof.2006.0137							Article	SEP 2006	2006										47	0	0	0	1	1	64			0037-7732															2006-09-01	WOS:000243493900005		
J	Pridemore, William Alex					Pridemore, William/0000-0002-5553-8698					Heavy drinking and suicide in Russia								SOCIAL FORCES				85	1			413	430				10.1353/sof.2006.0138							Article	SEP 2006	2006										78	0	1	0	20	0	85			0037-7732	1534-7605														2006-09-01	WOS:000243493900019	17160138	
J	Reay, Diane										Unequal childhoods: Class, race and family life.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			635	636				10.1086/510036							Book Review	SEP 2006	2006										1	0	0	0	0	0	1			0002-9602															2006-09-01	WOS:000242479600018		
J	Ridgeway, Cecilia L.; Correll, Shelley J.										Consensus and the creation of status beliefs								SOCIAL FORCES				85	1			431	453				10.1353/sof.2006.0139							Article	SEP 2006	2006										243	1	1	0	4	0	313			0037-7732															2006-09-01	WOS:000243493900020		
J	Rosenfeld, Jake										Desperate measures: Strikes and wages in post-accord America								SOCIAL FORCES				85	1			235	265				10.1353/sof.2006.0140							Article	SEP 2006	2006										53	0	0	0	0	0	58			0037-7732	1534-7605														2006-09-01	WOS:000243493900013		
J	Ryan, Dan										Getting the word out: Notes on the social organization of notification								SOCIOLOGICAL THEORY				24	3			228	254				10.1111/j.1467-9558.2006.00289.x							Article; Proceedings Paper	SEP 2006	2006						Seminar for the Institut-National-des-Techniques-de-la-DocumentationSeminar for the Institut-National-des-Techniques-de-la-Documentation	DEC 04, 1998DEC 04, 1998	Inst Natl Techniques DocumentatInst Natl Techniques Documentat	PARIS, FRANCEPARIS, FRANCE	21	0	0	0	0	0	30			0735-2751	1467-9558														2006-09-01	WOS:000239942100002		
J	Saperstein, Aliya				Saperstein, Aliya/E-8403-2013	Saperstein, Aliya/0000-0002-6429-1172					Double-checking the race box: Examining inconsistency between survey measures of observed and self-reported race								SOCIAL FORCES				85	1			57	74				10.1353/sof.2006.0141							Article	SEP 2006	2006										106	0	0	0	1	3	135			0037-7732	1534-7605														2006-09-01	WOS:000243493900003		
J	Sapolsky, Robert M.										Culture in animals: The case of a non-human primate culture of low aggression and high affiliation								SOCIAL FORCES				85	1			217	233				10.1353/sof.2006.0142							Article	SEP 2006	2006										10	0	0	0	4	0	18			0037-7732	1534-7605														2006-09-01	WOS:000243493900012		
J	Schneiberg, Marc; Clemens, Elisabeth S.										The typical tools for the job: Research strategies in institutional analysis								SOCIOLOGICAL THEORY				24	3			195	227				10.1111/j.1467-9558.2006.00288.x							Review	SEP 2006	2006										313	0	2	0	2	3	406			0735-2751	1467-9558														2006-09-01	WOS:000239942100001		
J	Schulz, Jeremy				Schulz, Jeremy/JZT-5085-2024						95 theses on politics, culture, and method								SOCIAL FORCES				85	1			585	587				10.1353/sof.2006.0143							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900027		
J	Shauman, Kimberlee A.					Shauman, Kimberlee/0000-0002-7685-0349					Occupational sex segregation and the earnings of occupations: What causes the link among college-educated workers?								SOCIAL SCIENCE RESEARCH				35	3			577	619				10.1016/j.ssresearch.2004.12.001							Review	SEP 2006	2006										70	0	1	0	3	0	96			0049-089X	1096-0317														2006-09-01	WOS:000240632600002		
J	Shu, Xiaoling				Shu, Xiaoling/U-9896-2019						The state and the life chances in urban China: Redistribution and stratification, 1949-1994.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			631	633				10.1086/510034							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600016		
J	Simonds, Wendy										Self-help, Inc.: Makeover culture in American life.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			661	662				10.1086/510050							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600032		
J	Smith, Philip										The art of surrender								SOCIAL FORCES				85	1			594	596				10.1353/sof.2006.0144							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900032		
J	Stewart, Quincy Thomas										Reinvigorating relative deprivation: A new measure for a classic concept								SOCIAL SCIENCE RESEARCH				35	3			779	802				10.1016/j.ssresearch.2005.07.001							Article	SEP 2006	2006										39	1	0	0	4	1	45			0049-089X	1096-0317														2006-09-01	WOS:000240632600010		
J	Swiencicki, Mark										Manliness and its discontents: The black middle class and the transformation of masculinity, 1900-1930.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			657	659				10.1086/510048							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600030		
J	Tsutsui, Kiyoteru										Redressing past human rights violations: Global dimensions of contemporary social movements								SOCIAL FORCES				85	1			331	354				10.1353/sof.2006.0145							Article	SEP 2006	2006										54	0	0	0	0	0	65			0037-7732	1534-7605														2006-09-01	WOS:000243493900016		
J	Vaughan, Diane										NASA revisited: Theory, analogy, and public sociology								AMERICAN JOURNAL OF SOCIOLOGY				112	2			353	393				10.1086/506413							Article	SEP 2006	2006										56	0	0	0	0	1	63			0002-9602	1537-5390														2006-09-01	WOS:000242479600001		
J	Whitmeyer, Joseph M.; Yeingst, Cynthia N.										A dynamic model of friendly association networks								SOCIAL SCIENCE RESEARCH				35	3			642	667				10.1016/j.ssresearch.2005.05.001							Article	SEP 2006	2006										4	0	0	0	0	0	4			0049-089X	1096-0317														2006-09-01	WOS:000240632600004		
J	Williams, Rhys H.										America and the challenges of religious diversity								SOCIAL FORCES				85	1			599	601				10.1353/sof.2006.0146							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732	1534-7605														2006-09-01	WOS:000243493900035		
J	Wilmoth, Janet										One nation uninsured: Why the US has no national health insurance								SOCIAL FORCES				85	1			601	602				10.1353/sof.2006.0147							Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0037-7732															2006-09-01	WOS:000243493900036		
J	Wilson, Thomas C.										Whites' opposition to affirmative action: Rejection of group-based preferences as well as rejection of blacks								SOCIAL FORCES				85	1			111	120				10.1353/sof.2006.0148							Article	SEP 2006	2006										15	0	0	0	0	1	24			0037-7732															2006-09-01	WOS:000243493900006		
J	Wu, Xiaogang				Wu, Xiaogang/GRR-4820-2022	Wu, Xiaogang/0000-0003-0294-629X					Communist cadres and market opportunities: Entry into self-employment in China, 1978-1996								SOCIAL FORCES				85	1			389	411				10.1353/sof.2006.0149							Article	SEP 2006	2006										51	0	0	0	0	0	59			0037-7732	1534-7605														2006-09-01	WOS:000243493900018		
J	York, Erin; Cornwell, Benjamin					York Cornwell, Erin/0000-0003-2145-8224					Status on trial: Social characteristics and influence in the jury room								SOCIAL FORCES				85	1			455	477				10.1353/sof.2006.0150							Article	SEP 2006	2006										27	0	0	0	0	1	43			0037-7732															2006-09-01	WOS:000243493900021		
J	Young, Alford A., Jr.										Beyond segregation: Multiracial and multiethnic exponential in the United States.								AMERICAN JOURNAL OF SOCIOLOGY				112	2			655	657											Book Review	SEP 2006	2006										0	0	0	0	0	0	0			0002-9602															2006-09-01	WOS:000242479600029		
J	Yount, Kathryn M.; Carrera, Jennifer S.				Yount, Kathryn/W-2942-2019	Carrera, Jennifer/0000-0003-4730-6894					Domestic violence against married women in Cambodia								SOCIAL FORCES				85	1			355	387				10.1353/sof.2006.0151							Article	SEP 2006	2006										56	0	0	0	0	1	76			0037-7732															2006-09-01	WOS:000243493900017		
J	Batson, Christie D.; Qian, Zhenchao; Lichter, Daniel T.				Lichter, Daniel/F-3941-2010						Interracial and intraracial patterns of mate selection among America's diverse black populations								JOURNAL OF MARRIAGE AND FAMILY				68	3			658	672				10.1111/j.1741-3737.2006.00281.x							Article; Proceedings Paper	AUG 2006	2006						Annual Meeting of the Southwestern-Social-Science-AssociationAnnual Meeting of the Southwestern-Social-Science-Association	MAR, 2004MAR, 2004	SW Social Sci AssocSW Social Sci Assoc	Corpus Christi, TXCorpus Christi, TX	56	0	0	0	1	1	88			0022-2445															2006-08-01	WOS:000239562200009		
J	Browning, Christopher R.; Wallace, Danielle; Feinberg, Seth L.; Cagney, Kathleen A.					Wallace, Danielle/0000-0001-6648-9986					Neighborhood social processes, physical conditions, and disaster-related mortality: The case of the 1995 Chicago heat wave								AMERICAN SOCIOLOGICAL REVIEW				71	4			661	678				10.1177/000312240607100407							Article	AUG 2006	2006										123	0	0	0	16	0	154			0003-1224	1939-8271														2006-08-01	WOS:000240608600007		
J	Buchmann, Claudia; DiPrete, Thomas A.				Buchmann, Claudia/AAC-7373-2019						The growing female advantage in college completion: The role of family background and academic achievement								AMERICAN SOCIOLOGICAL REVIEW				71	4			515	541				10.1177/000312240607100401							Article	AUG 2006	2006										523	0	1	0	5	8	833			0003-1224	1939-8271														2006-08-01	WOS:000240608600001		
J	Campa, Mary I.; Eckenrode, John J.										Pathways to intergenerational adolescent childbearing in a high-risk sample								JOURNAL OF MARRIAGE AND FAMILY				68	3			558	572				10.1111/j.1741-3737.2006.00275.x							Article	AUG 2006	2006										37	0	0	0	4	0	46			0022-2445	1741-3737														2006-08-01	WOS:000239562200003		
J	Carlson, Marcia J.; Furstenberg, Frank F., Jr.				Furstenberg, Frank/A-7837-2009						The prevalence and correlates of multipartnered fertility among urban US parents								JOURNAL OF MARRIAGE AND FAMILY				68	3			718	732				10.1111/j.1741-3737.2006.00285.x							Article	AUG 2006	2006										209	0	1	0	2	1	254			0022-2445	1741-3737														2006-08-01	WOS:000239562200013		
J	Cohen, Philip N.; Petrescu-Prahova, Miruna				Cohen, Philip N./H-2269-2016	Cohen, Philip N./0000-0003-2839-3144					Gendered living arrangements among children with disabilities								JOURNAL OF MARRIAGE AND FAMILY				68	3			630	638				10.1111/j.1741-3737.2006.00279.x							Article; Proceedings Paper	AUG 2006	2006						IEEE International Solid-State Circuits Conference (ISSCC)IEEE International Solid-State Circuits Conference (ISSCC)	FEB, 2006FEB, 2006	IEEEIEEE	San Francisco, CASan Francisco, CA	33	0	0	0	1	0	49			0022-2445	1741-3737														2006-08-01	WOS:000239562200007		
J	Collins, Jane										The social economy of single motherhood: Raising children in rural America.								JOURNAL OF MARRIAGE AND FAMILY				68	3			769	770				10.1111/j.1741-3737.2006.00289_1.x							Book Review	AUG 2006	2006										0	0	0	0	0	0	2			0022-2445															2006-08-01	WOS:000239562200017		
J	Comerford, Lynn										Understanding the divorce cycle: The children of divorce in their own marriages.								JOURNAL OF MARRIAGE AND FAMILY				68	3			770	772				10.1111/j.1741-3737.2006.00289_2.x							Book Review	AUG 2006	2006										1	0	0	0	0	1	3			0022-2445															2006-08-01	WOS:000239562200018		
J	Duneier, Mitchell										Ethnography, the ecological fallacy, and the 1995 Chicago heat wave								AMERICAN SOCIOLOGICAL REVIEW				71	4			679	688				10.1177/000312240607100408							Article	AUG 2006	2006										43	0	0	0	7	0	56			0003-1224	1939-8271														2006-08-01	WOS:000240608600008		
J	Durfee, Alesha; Meyers, Marcia K.										Who gets what from government? Distributional consequences of child-care assistance policies								JOURNAL OF MARRIAGE AND FAMILY				68	3			733	748				10.1111/j.1741-3737.2006.00286.x							Article	AUG 2006	2006										18	0	0	0	0	0	23			0022-2445															2006-08-01	WOS:000239562200014		
J	Foley, Lara										Virginity lost: An intimate portrait of first sexual experiences.								JOURNAL OF MARRIAGE AND FAMILY				68	3			772	773				10.1111/j.1741-3737.2006.00289_3.x							Book Review	AUG 2006	2006										0	0	0	0	0	0	0			0022-2445															2006-08-01	WOS:000239562200019		
J	Gilmore, David D.										Men in the middle: Searching for masculinity in the 1950s.								JOURNAL OF MARRIAGE AND FAMILY				68	3			773	774				10.1111/j.1741-3737.2006.00289_4.x							Book Review	AUG 2006	2006										0	0	0	0	0	0	0			0022-2445															2006-08-01	WOS:000239562200020		
J	Glass, Jennifer; Nath, Leda E.				Glass, Jennifer/H-5363-2018						Religious conservatism and women's market behavior following marriage and childbirth								JOURNAL OF MARRIAGE AND FAMILY				68	3			611	629				10.1111/j.1741-3737.2006.00278.x							Article; Proceedings Paper	AUG 2006	2006						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 28-31, 2001MAR 28-31, 2001	Populat Assoc AmerPopulat Assoc Amer	Washington, DCWashington, DC	35	0	0	0	0	0	49			0022-2445	1741-3737														2006-08-01	WOS:000239562200006		
J	Goldscheider, Frances; Sassler, Sharon				Sassler, Sharon/F-2721-2011						Creating stepfamilies: integrating children into the study of union formation (vol 68, pg 275, 2006)								JOURNAL OF MARRIAGE AND FAMILY				68	3															Correction	AUG 2006	2006										0	0	0	0	0	0	0			0022-2445															2006-08-01	WOS:000239562200001		
J	Gracia, Enrique; Herrero, Juan				Gracia, Enrique/B-7105-2008; Herrero, Juan/B-9907-2011	Gracia, Enrique/0000-0003-0514-2983; Herrero, Juan/0000-0002-0146-2464					Public attitudes toward reporting partner violence against women and reporting behavior								JOURNAL OF MARRIAGE AND FAMILY				68	3			759	768				10.1111/j.1741-3737.2006.00288.x							Article	AUG 2006	2006										66	0	0	0	2	10	80			0022-2445															2006-08-01	WOS:000239562200016		
