PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Moore, LJ				Moore, Lisa Jean/X-1434-2019	Moore, Lisa Jean/0000-0001-7572-575X					How to have a theory in a epidemic: Cultural chronicles of AIDS.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1469	1470				10.1086/210436							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100006		
J	Mueller, C										Women and democracy: Latin America and Central and Eastern Europe.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1492	1494				10.1086/210448							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100018		
J	Naples, NA; Desai, M										The empowerment of women in India: Grassroots women's networks and the state.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1494	1496				10.1086/210449							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100019		
J	Nolan, JL										The therapeutic corporation.								SOCIAL FORCES				78	3			1186	1187				10.1093/sf/78.3.1186							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0037-7732															2000-03-01	WOS:000086404000025		
J	O'Brien, RM										Age period cohort characteristic models								SOCIAL SCIENCE RESEARCH				29	1			123	139				10.1006/ssre.1999.0656							Article	MAR 2000	2000										85	0	0	0	10	3	103			0049-089X															2000-03-01	WOS:000085452600006		
J	Oberschall, A										Theory and progress in social science.								SOCIAL FORCES				78	3			1188	1190											Book Review	MAR 2000	2000										2	0	0	0	0	0	2			0037-7732															2000-03-01	WOS:000086404000026		
J	Pinch, T				Pinch, Trevor/K-1811-2017						Epistemic cultures: How the sciences make knowledge.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1472	1474				10.1086/210438							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100008		
J	Presser, S; Singer, E; Van Hoewyk, J										Knowing versus feeling as factors in willingness to provide information to the census								SOCIAL SCIENCE RESEARCH				29	1			140	147				10.1006/ssre.1999.0657							Article	MAR 2000	2000										4	0	0	0	0	0	5			0049-089X															2000-03-01	WOS:000085452600007		
J	Raymo, JM; Xie, Y										Income of the urban elderly in postreform China: Political capital, human capital, and the state								SOCIAL SCIENCE RESEARCH				29	1			1	24				10.1006/ssre.1999.0649							Article; Proceedings Paper	MAR 2000	2000						Meeting of the International-Sociology-Association, Research-Committee-on-Social-StratificationMeeting of the International-Sociology-Association, Research-Committee-on-Social-Stratification	AUG, 1996AUG, 1996	Int Sociol Assoc; Res Comm Social StratificatInt Sociol Assoc; Res Comm Social Stratificat	ANN ARBOR, MIANN ARBOR, MI	23	0	0	0	0	0	30			0049-089X	1096-0317														2000-03-01	WOS:000085452600001		
J	Richardson, JT										Wolves within the fold: Religious leadership and abuses of power.								SOCIAL FORCES				78	3			1175	1177											Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0037-7732															2000-03-01	WOS:000086404000019		
J	Rogin, M										Culture on the margins: The black spiritual and the rise of American cultural interpretation.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1518	1519				10.1086/210461							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100031		
J	Rotolo, T										A time to join, a time to quit: The influence of life cycle transitions on voluntary association membership								SOCIAL FORCES				78	3			1133	1161											Article	MAR 2000	2000										98	0	0	0	0	1	128			0037-7732	1534-7605														2000-03-01	WOS:000086404000011		
J	Sanders, LM										Impersonal influence: How perceptions of mass collectives affect political attitudes.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1478	1480				10.1086/210441							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100011		
J	Sargeant, KH										Reinventing American protestantism: Christianity in the new millennium.								SOCIAL FORCES				78	3			1177	1178											Book Review	MAR 2000	2000										0	0	0		0	0	0			0037-7732															2000-03-01	WOS:000086404000020		
J	Scheff, TJ										Shame and the social bond: A sociological theory								SOCIOLOGICAL THEORY				18	1			84	99				10.1111/0735-2751.00089							Article	MAR 2000	2000										400	1	4	0	8	7	492			0735-2751	1467-9558														2000-03-01	WOS:000087364400005		
J	Schnittker, J; Freese, J; Powell, B										Nature, nurture, neither, nor: Black-white differences in beliefs about the causes and appropriate treatment of mental illness								SOCIAL FORCES				78	3			1101	1132				10.2307/3005943							Article	MAR 2000	2000										126	0	0	0	16	0	200			0037-7732	1534-7605														2000-03-01	WOS:000086404000010		
J	Schrank, A										Trade conditions and labor rights: US initiatives, Dominican and Central American responses.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1506	1508				10.1086/210455							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100025		
J	Simpson, JH										Social learning and social structure: A general theory of crime and deviance.								SOCIAL FORCES				78	3			1171	1173											Book Review	MAR 2000	2000										4	0	0	0	1	0	7			0037-7732															2000-03-01	WOS:000086404000017		
J	Sites, W										Primitive globalization? State and locale in neoliberal global engagement								SOCIOLOGICAL THEORY				18	1			121	144				10.1111/0735-2751.00091							Review	MAR 2000	2000										18	0	0	0	0	1	28			0735-2751															2000-03-01	WOS:000087364400007		
J	Smith, V										Forced choices: Class, community, and worker ownership.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1508	1510				10.1086/210456							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100026		
J	South, SJ; Crowder, KD										The declining significance of neighborhoods? Marital transitions in community context								SOCIAL FORCES				78	3			1067	1099				10.2307/3005942							Article	MAR 2000	2000										35	0	0	0	1	0	45			0037-7732															2000-03-01	WOS:000086404000009		
J	Taylor, V										Fields of protest: Women's movements in India.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1496	1498				10.1086/210450							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100020		
J	Tickamyer, AR										Working hard and making do: Surviving in small town America.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1512	1513				10.1086/210458							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100028		
J	Tilly, C										Processes and mechanisms of democratization								SOCIOLOGICAL THEORY				18	1			1	16				10.1111/0735-2751.00085							Article	MAR 2000	2000										79	0	0	0	0	1	99			0735-2751															2000-03-01	WOS:000087364400001		
J	Tiryakian, EA										Parsons's emergent Durkheims								SOCIOLOGICAL THEORY				18	1			60	83				10.1111/0735-2751.00088							Article; Proceedings Paper	MAR 2000	2000						International Conference on A Legacy of VerantwortungsethikInternational Conference on A Legacy of Verantwortungsethik	JUN 26-27, 1997JUN 26-27, 1997		HEIDELBERG, GERMANYHEIDELBERG, GERMANY	5	0	0	0	0	1	6			0735-2751															2000-03-01	WOS:000087364400004		
J	Tolnay, SE; Crowder, KD; Adelman, RM										"Narrow and filthy alleys of the city"?: The residential settlement patterns of black southern migrants to the north								SOCIAL FORCES				78	3			989	1015				10.2307/3005939							Article	MAR 2000	2000										24	0	0	0	0	0	29			0037-7732	1534-7605														2000-03-01	WOS:000086404000006		
J	Tucker, KH										State-making and labor-movements: France and the United States, 1876-1914.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1504	1506				10.1086/210454							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100024		
J	Van Hook, J					Van Hook, Jennifer/0000-0002-6982-3422					SSI eligibility and participation among elderly naturalized citizens and noncitizens								SOCIAL SCIENCE RESEARCH				29	1			51	69				10.1006/ssre.1999.0652							Article	MAR 2000	2000										15	0	0	0	0	0	21			0049-089X	1096-0317														2000-03-01	WOS:000085452600003		
J	Varano, CS										Steelworker alley: How class works in Youngstown.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1510	1512				10.1086/210457							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100027		
J	Venkatesh, S										People and folks: Gangs, crime, and the underclass in a rustbelt city.								SOCIAL FORCES				78	3			1174	1175											Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0037-7732															2000-03-01	WOS:000086404000018		
J	Vila, P										Refried Elvis: The rise of the Mexican counterculture.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1519	1521				10.1086/210462							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602	1537-5390														2000-03-01	WOS:000086364100032		
J	Wadsworth, T										Labor markets, delinquency, and social control theory: An empirical assessment of the mediating process								SOCIAL FORCES				78	3			1041	1066				10.2307/3005941							Article	MAR 2000	2000										21	0	0	0	0	0	37			0037-7732															2000-03-01	WOS:000086404000008		
J	Warren, MR										Religion, mobilization, and social action.								SOCIAL FORCES				78	3			1179	1181											Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0037-7732															2000-03-01	WOS:000086404000021		
J	Wasserman, S				Wasserman, Stanley/J-6918-2013						A structural theory of social influence.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1475	1476				10.1086/210439							Book Review	MAR 2000	2000										1	0	0	0	0	0	1			0002-9602															2000-03-01	WOS:000086364100009		
J	Wilder, EI										The contraceptive revolution in Israel: Changing family planning practices among ethnoimmigrant groups								SOCIAL SCIENCE RESEARCH				29	1			70	91				10.1006/ssre.1999.0654							Article; Proceedings Paper	MAR 2000	2000						Annual Meeting of the American-Sociological-AssociationAnnual Meeting of the American-Sociological-Association	AUG 20-27, 1998AUG 20-27, 1998	Amer Sociol AssocAmer Sociol Assoc	SAN FRANCISCO, CASAN FRANCISCO, CA	2	0	0	0	0	0	3			0049-089X															2000-03-01	WOS:000085452600004	11624454	
J	Wirth-Cauchon, J										Identity without selfhood: Simone de Beauvoir and bisexuality.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1480	1482				10.1086/210442							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100012		
J	Witkin, RW										Why did Adorno "hate" jazz?								SOCIOLOGICAL THEORY				18	1			145	170				10.1111/0735-2751.00092							Article	MAR 2000	2000										44	0	1	0	0	3	54			0735-2751															2000-03-01	WOS:000087364400008		
J	Wolf, DL										Gender and the South China miracle: Two worlds of factory women.								AMERICAN JOURNAL OF SOCIOLOGY				105	5			1498	1500				10.1086/210451							Book Review	MAR 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-03-01	WOS:000086364100021		
J	Allen, KR					Allen, Katherine/0000-0001-9920-0333					A conscious and inclusive family studies								JOURNAL OF MARRIAGE AND FAMILY				62	1			4	17				10.1111/j.1741-3737.2000.00004.x							Article; Proceedings Paper	FEB 2000	2000						Annual Meeting of the National-Council-on-Family-RelationsAnnual Meeting of the National-Council-on-Family-Relations	NOV 08-10, 1996NOV 08-10, 1996	Natl Council Family RelatNatl Council Family Relat	KANSAS CITY, MOKANSAS CITY, MO	136	0	0	0	0	2	176			0022-2445	1741-3737														2000-02-01	WOS:000085435000002		
J	Brown, AC; Brody, GH; Stoneman, Z										Rural black women and depression: A contextual analysis								JOURNAL OF MARRIAGE AND FAMILY				62	1			187	198				10.1111/j.1741-3737.2000.00187.x							Article	FEB 2000	2000										40	0	0	0	5	1	72			0022-2445	1741-3737														2000-02-01	WOS:000085435000016		
J	Buttel, FH										World society, the nation-state, and environmental protection -: <i>Comment on Frank, Hironaka, and Schofer</i>								AMERICAN SOCIOLOGICAL REVIEW				65	1			117	121				10.2307/2657292							Article	FEB 2000	2000										86	0	0	0	1	0	109			0003-1224	1939-8271														2000-02-01	WOS:000086377000007		
J	Chase-Dunn, C; Kawano, Y; Brewer, BD				Chase-Dunn, Christopher/AAB-5348-2022						Trade globalization since 1795: Waves of integration in the world-system								AMERICAN SOCIOLOGICAL REVIEW				65	1			77	95				10.2307/2657290							Article	FEB 2000	2000										231	1	2	0	6	3	281			0003-1224															2000-02-01	WOS:000086377000005		
J	Firebaugh, G										Introduction to the <i>ASR</i> millennial issue								AMERICAN SOCIOLOGICAL REVIEW				65	1			V	VI											Editorial Material	FEB 2000	2000										1	0	0	0	0	0	1			0003-1224															2000-02-01	WOS:000086377000001		
J	Frank, DJ; Hironaka, A; Schofer, E										The nation-state and the natural environment over the twentieth century								AMERICAN SOCIOLOGICAL REVIEW				65	1			96	116				10.2307/2657291							Article	FEB 2000	2000										548	1	0	0	6	0	659			0003-1224															2000-02-01	WOS:000086377000006		
J	Frank, DJ; Hironaka, A; Schofer, E										Environmentalism as a global institution -: <i>Reply to Buttel</i>								AMERICAN SOCIOLOGICAL REVIEW				65	1			122	127				10.2307/2657293							Article	FEB 2000	2000										44	0	0	0	0	1	54			0003-1224															2000-02-01	WOS:000086377000008		
J	Giles-Sims, J										All our families: New policies for a new century.								JOURNAL OF MARRIAGE AND FAMILY				62	1			275	276											Book Review	FEB 2000	2000										0	0	0	0	0	0	0			0022-2445	1741-3737														2000-02-01	WOS:000085435000024		
J	Giles-Sims, J										The family on the threshold of the 21st century: Trends and implications.								JOURNAL OF MARRIAGE AND FAMILY				62	1			275	276											Book Review	FEB 2000	2000										0	0	0	0	0	0	0			0022-2445	1741-3737														2000-02-01	WOS:000085435000025		
J	Gorski, PS										Historicizing the secularization debate: Church, state, and society in late medieval and early modern Europe, ca. 1300 to 1700								AMERICAN SOCIOLOGICAL REVIEW				65	1			138	167				10.2307/2657295							Review	FEB 2000	2000										224	0	0	0	0	3	286			0003-1224	1939-8271														2000-02-01	WOS:000086377000010		
J	Gottman, J; Carrère, S; Swanson, C; Coan, JA				Coan, James/A-7695-2008						Reply to "From basic research to interventions"								JOURNAL OF MARRIAGE AND FAMILY				62	1			265	273				10.1111/j.1741-3737.2000.00265.x							Article	FEB 2000	2000										16	0	0	0	0	0	19			0022-2445	1741-3737														2000-02-01	WOS:000085435000022		
J	Haworth-Hoeppner, S										The critical shapes of body image: The role of culture and family in the production of eating disorders								JOURNAL OF MARRIAGE AND FAMILY				62	1			212	227				10.1111/j.1741-3737.2000.00212.x							Article; Proceedings Paper	FEB 2000	2000						92nd Annual Meeting of the American-Sociological-Association92nd Annual Meeting of the American-Sociological-Association	AUG 09-13, 1997AUG 09-13, 1997	Amer Sociol AssocAmer Sociol Assoc	TORONTO, CANADATORONTO, CANADA	79	0	1	2	6	4	167			0022-2445	1741-3737														2000-02-01	WOS:000085435000018		
J	Horton, HD; Allen, BL; Herring, C; Thomas, ME				; Horton, Hayward Derrick/P-2044-2016	Herring, Cedric/0000-0003-3326-1330; Horton, Hayward Derrick/0000-0002-2772-1209					Lost in the storm: The sociology of the black working class, 1850 to 1990								AMERICAN SOCIOLOGICAL REVIEW				65	1			128	137				10.2307/2657294							Article	FEB 2000	2000										25	0	0	0	1	0	36			0003-1224															2000-02-01	WOS:000086377000009		
J	Hyman, B										The economic consequences of child sexual abuse for adult lesbian women								JOURNAL OF MARRIAGE AND FAMILY				62	1			199	211				10.1111/j.1741-3737.2000.00199.x							Article	FEB 2000	2000										30	0	0	1	0	0	40			0022-2445	1741-3737														2000-02-01	WOS:000085435000017		
J	Inglehart, R; Baker, WE										Modernization, cultural change, and the persistence of traditional values								AMERICAN SOCIOLOGICAL REVIEW				65	1			19	51				10.2307/2657288							Article	FEB 2000	2000										3058	15	52	2	137	39	3597			0003-1224															2000-02-01	WOS:000086377000003		
J	Luster, T; Bates, L; Fitzgerald, H; Vandenbelt, M; Key, JP										Factors related to successful outcomes among preschool children born to low-income adolescent mothers								JOURNAL OF MARRIAGE AND FAMILY				62	1			133	146				10.1111/j.1741-3737.2000.00133.x							Article	FEB 2000	2000										32	0	0	0	0	0	55			0022-2445	1741-3737														2000-02-01	WOS:000085435000012		
J	McGraw, LA; Zvonkovic, AM; Walker, AJ										Studying postmodern families: A feminist analysis of ethical tensions in work and family research								JOURNAL OF MARRIAGE AND FAMILY				62	1			68	77				10.1111/j.1741-3737.2000.00068.x							Article	FEB 2000	2000										29	0	0	0	0	0	40			0022-2445	1741-3737														2000-02-01	WOS:000085435000007		
J	Pescosolido, BA; Rubin, BA										The Web of Group Affiliations revisited: Social life, postmodernism, and sociology								AMERICAN SOCIOLOGICAL REVIEW				65	1			52	76				10.2307/2657289							Review	FEB 2000	2000										139	0	0	0	1	1	166			0003-1224															2000-02-01	WOS:000086377000004		
J	Pimentel, EF										Just how do I love thee?: Marital relations in urban China								JOURNAL OF MARRIAGE AND FAMILY				62	1			32	47				10.1111/j.1741-3737.2000.00032.x							Article	FEB 2000	2000										150	0	1	0	10	0	180			0022-2445															2000-02-01	WOS:000085435000004		
J	Portes, A										The hidden abode:: Sociology as analysis of the unexpected -: <i>1999 presidential address</i>								AMERICAN SOCIOLOGICAL REVIEW				65	1			1	18				10.2307/2657287							Editorial Material	FEB 2000	2000										108	0	2	0	3	2	130			0003-1224															2000-02-01	WOS:000086377000002		
J	Pyke, K										"The normal American family" as an interpretive structure of family life among grown children of Korean and Vietnamese immigrants								JOURNAL OF MARRIAGE AND FAMILY				62	1			240	255				10.1111/j.1741-3737.2000.00240.x							Article	FEB 2000	2000										126	0	0	0	2	0	199			0022-2445	1741-3737														2000-02-01	WOS:000085435000020		
J	Sprey, J										Theorizing in family studies: Discovering process								JOURNAL OF MARRIAGE AND FAMILY				62	1			18	31				10.1111/j.1741-3737.2000.00018.x							Article	FEB 2000	2000										13	0	0	0	0	0	17			0022-2445	1741-3737														2000-02-01	WOS:000085435000003		
S	Agresti, A; Booth, JG; Hobert, JP; Caffo, B						Sobel, ME; Becker, MP				Random-effects modeling of categorical response data								SOCIOLOGICAL METHODOLOGY 2000, VOL 30		Sociological Methodology		30				27	80				10.1111/0081-1750.t01-1-00075							Article	2000	2000										117	0	0	0	24	2	142			0081-1750		0-631-22148-4													2000-01-01	WOS:000166588900002		
J	Anderson, CJ; Vermunt, JK				Vermunt, Jeroen/K-3680-2012	Vermunt, Jeroen/0000-0001-9053-9330					Log-multiplicative association models as latent variable models for nominal and/or ordinal data								SOCIOLOGICAL METHODOLOGY 2000, VOL 30		SOCIOLOGICAL METHODOLOGY		30				81	121				10.1111/0081-1750.00076							Article	2000	2000										25	0	0	0	2	0	27			0081-1750															2000-01-01	WOS:000166588900003		
S	Arminger, G; Clogg, CC; Cheng, TW						Sobel, ME; Becker, MP				Regression analysis of multivariate binary response variables using Rasch-type models and finite-mixture methods								SOCIOLOGICAL METHODOLOGY 2000, VOL 30		Sociological Methodology		30				1	26											Article	2000	2000										5	0	0	0	1	0	5			0081-1750		0-631-22148-4													2000-01-01	WOS:000166588900001		
J	Armstrong, JA										Nationalism, liberalism, and progress, vol 1, the rise and decline of nationalism.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1198	1199				10.1086/210405							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700010		
J	Arum, R										Schools and communities: Ecological and institutional dimensions								ANNUAL REVIEW OF SOCIOLOGY				26				395	418				10.1146/annurev.soc.26.1.395							Review	2000	2000										118	0	1	0	1	0	202			0360-0572	1545-2115														2000-01-01	WOS:000089631300018		
J	Barber, JS; Murphy, SA; Axinn, WG; Maples, J					Barber, Jennifer/0000-0002-7457-7916					Discrete-time multilevel hazard analysis								SOCIOLOGICAL METHODOLOGY 2000, VOL 30		SOCIOLOGICAL METHODOLOGY		30				201	235				10.1111/0081-1750.00079							Article	2000	2000										133	1	0	0	16	1	156			0081-1750															2000-01-01	WOS:000166588900006		
J	Bays, DH										China's catholics: Tragedy and hope in an emerging civil society.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1217	1218				10.1086/210415							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700020		
J	Benford, RD; Snow, DA					Ganesan, Hari/0000-0001-6865-2521					Framing processes and social movements: An overview and assessment								ANNUAL REVIEW OF SOCIOLOGY				26				611	639				10.1146/annurev.soc.26.1.611							Review	2000	2000										5622	2	12	4	102	119	7299			0360-0572															2000-01-01	WOS:000089631300027		
J	Berk, G										Worlds of production: The action frameworks of the economy.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1209	1211				10.1086/210411							Book Review	JAN 2000	2000										1	0	0	0	0	0	1			0002-9602															2000-01-01	WOS:000085285700016		
J	Bradley, K										The incorporation of women higher education: Paradoxical outcomes?								SOCIOLOGY OF EDUCATION				73	1			1	18				10.2307/2673196							Article; Proceedings Paper	JAN 2000	2000						Annual Meeting of the American-Sociological-AssociationAnnual Meeting of the American-Sociological-Association	AUG 16-20, 1996AUG 16-20, 1996	Amer Sociol Assoc; NIA; Populat Res Inst; Penn State Univ; NICHHDAmer Sociol Assoc; NIA; Populat Res Inst; Penn State Univ; NICHHD	NEW YORK, NEW YORKNEW YORK, NEW YORK	163	0	0	0	4	2	222			0038-0407															2000-01-01	WOS:000086232200001		
J	Brewer, DD										Forgetting in the recall-based elicitation of personal and social networks								SOCIAL NETWORKS				22	1			29	43				10.1016/S0378-8733(99)00017-9							Article	JAN 2000	2000										219	1	1	0	27	1	282			0378-8733															2000-01-01	WOS:000087144500002		
J	Brewster, KL; Rindfuss, RR				Brewster, Karin/I-7102-2016	Brewster, Karin/0000-0003-2164-3753					Fertility and women's employment in industrialized nations								ANNUAL REVIEW OF SOCIOLOGY				26				271	296				10.1146/annurev.soc.26.1.271							Review	2000	2000										433	0	3	1	18	4	510			0360-0572															2000-01-01	WOS:000089631300013		
J	Brown, D										Worlds apart: Why poverty persists in rural America.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1222	1224				10.1086/210418							Book Review	JAN 2000	2000										0	0	0	0	0	0	1			0002-9602															2000-01-01	WOS:000085285700023		
J	Brush, LD										States, markets, families: Gender, liberalism and social policy in Australia, Canada, Great Britain and the United States.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1230	1231				10.1086/210422							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700027		
J	Bryant, CGA										Postmodernity and the fragmentation of welfare.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1228	1229				10.1086/210421							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700026		
J	Burawoy, M										A sociology for the second great transformation?								ANNUAL REVIEW OF SOCIOLOGY				26				693	695				10.1146/annurev.soc.26.1.693							Article	2000	2000										15	1	0	0	0	1	19			0360-0572															2000-01-01	WOS:000089631300030		
J	Burt, RS				Burt, Ronald S./KHV-2991-2024						Decay functions								SOCIAL NETWORKS				22	1			1	28				10.1016/S0378-8733(99)00015-5							Article	JAN 2000	2000										278	1	2	0	19	0	351			0378-8733															2000-01-01	WOS:000087144500001		
J	Cao, Y; Nee, VG				Cao, Yang/AAF-1819-2021	Cao, Yang/0000-0003-1795-6474					Comment: Controversies and evidence in the market transition debate								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1175	1189				10.1086/210402							Article	JAN 2000	2000										99	0	0	0	0	1	120			0002-9602	1537-5390														2000-01-01	WOS:000085285700007		
J	Centeno, MA										Intimate ironies: Modernity and the making of middle-class lives in Brazil.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1221	1222				10.1086/210417							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700022		
J	Chase-Dunn, C				Chase-Dunn, Christopher/AAB-5348-2022						ReOrient: Global economy in the Asian age.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1196	1197				10.1086/210404							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700009		
J	Cheah, P										Globalisation, human rights, and labour law in Pacific Asia.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1202	1204				10.1086/210407							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700012		
J	Christakis, NA				Christakis, Nicholas/B-6690-2008						Inventing pain medicine: From the laboratory to the clinic.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1246	1248				10.1086/210430							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700036		
J	Cook, KS										Preface								ANNUAL REVIEW OF SOCIOLOGY				26				V	VI											Editorial Material	2000	2000										1	0	0	0	0	0	1			0360-0572															2000-01-01	WOS:000089631300001		
J	Corcoran, M; Danziger, SK; Kalil, A; Seefeldt, KS										How welfare reform is affecting women's work								ANNUAL REVIEW OF SOCIOLOGY				26				241	269				10.1146/annurev.soc.26.1.241							Review	2000	2000										100	0	0	0	2	0	148			0360-0572															2000-01-01	WOS:000089631300012		
J	Cress, DM; Snow, DA										The outcomes of homeless mobilization: The influence of organization, disruption, political mediation, and framing								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1063	1104				10.1086/210399							Article; Proceedings Paper	JAN 2000	2000						92nd Annual Meeting of the American-Sociological-Association92nd Annual Meeting of the American-Sociological-Association	AUG 09-13, 1997AUG 09-13, 1997	Amer Sociol AssocAmer Sociol Assoc	TORONTO, CANADATORONTO, CANADA	427	0	0	0	1	7	625			0002-9602															2000-01-01	WOS:000085285700004		
J	Díaz-Barriga, M				Diaz-Barriga, Miguel/AAF-3882-2019	Diaz-Barriga, Miguel/0000-0002-3960-9580					Mema's house, Mexico City:: On transvestites, queens, and machos.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1238	1239				10.1086/210426							Book Review	JAN 2000	2000										0	0	0	0	0	0	1			0002-9602															2000-01-01	WOS:000085285700031		
J	Firebaugh, G										The trend in between-nation income inequality								ANNUAL REVIEW OF SOCIOLOGY				26				323	339				10.1146/annurev.soc.26.1.323							Article	2000	2000										35	0	0	0	1	0	46			0360-0572															2000-01-01	WOS:000089631300015		
J	Foschi, M										Double standards for competence: Theory and research								ANNUAL REVIEW OF SOCIOLOGY				26				21	42				10.1146/annurev.soc.26.1.21							Article	2000	2000										389	1	0	0	10	0	534			0360-0572															2000-01-01	WOS:000089631300003		
J	Fox, KJ										Fast lives: Women who use crack cocaine.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1244	1246				10.1086/210429							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700035		
J	Fuller, L										Socialism and the transition in East and Central Europe: The homogeneity paradigm, class, and economic inefficiency								ANNUAL REVIEW OF SOCIOLOGY				26				585	609				10.1146/annurev.soc.26.1.585							Article	2000	2000										6	0	0	0	0	0	9			0360-0572															2000-01-01	WOS:000089631300026		
J	Ganz, M										Resources and resourcefulness: Strategic capacity in the unionization of California agriculture, 1959-1966								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1003	1062				10.1086/210398							Review	JAN 2000	2000										416	0	2	0	2	5	570			0002-9602	1537-5390														2000-01-01	WOS:000085285700003		
J	Gieryn, TF										A space for place in sociology								ANNUAL REVIEW OF SOCIOLOGY				26				463	496				10.1146/annurev.soc.26.1.463							Review	2000	2000										1477	11	7	0	34	15	2019			0360-0572	1545-2115														2000-01-01	WOS:000089631300021		
J	Glassner, B										The body in everyday life.								AMERICAN JOURNAL OF SOCIOLOGY				105	4			1236	1237				10.1086/210425							Book Review	JAN 2000	2000										0	0	0	0	0	0	0			0002-9602															2000-01-01	WOS:000085285700030		
