PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Fowler, JH; Smirnov, O				Fowler, James/C-2750-2008	Fowler, James/0000-0001-7795-1638; Smirnov, Oleg/0000-0002-9633-910X					Dynamic parties and social turnout: An agent-based model								AMERICAN JOURNAL OF SOCIOLOGY				110	4			1070	1094				10.1086/426554							Article	JAN 2005	2005										23	0	0	0	3	0	31			0002-9602															2005-01-01	WOS:000229472000008		
J	Fox, C; Harding, DJ					Fox, Cybelle/0000-0001-9440-6471					School shootings as organizational deviance								SOCIOLOGY OF EDUCATION				78	1			69	97				10.1177/003804070507800104							Article	JAN 2005	2005										31	0	0	0	0	0	55			0038-0407	1939-8573														2005-01-01	WOS:000229257500004		
J	Gilbert, N; Abbott, A				Gilbert, Nigel/N-1085-2019	Gilbert, Nigel/0000-0002-5937-2410					Introduction								AMERICAN JOURNAL OF SOCIOLOGY				110	4			859	863				10.1086/430413							Editorial Material	JAN 2005	2005										23	0	0	0	0	1	26			0002-9602															2005-01-01	WOS:000229472000001		
J	Griswold, W; McDonnell, T; Wright, N										Reading and the reading class in the twenty-first century								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				127	141				10.1146/annurev.soc.31.041304.122312							Article; Book Chapter	2005	2005										74	0	1	0	0	2	94			0360-0572	1545-2115														2005-01-01	WOS:000231518200006		
S	Handcock, Mark S.; Rendall, Michael S.; Cheadle, Jacob E.				Handcock, Mark/AAY-3318-2021	Handcock, Mark/0000-0002-9985-2785	Stolzenberg, RM				Improved regression estimation of a multivariate relationship with population data on the bivariate relationship								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				303	346				10.1111/j.0081-1750.2006.00169.x							Article; Book Chapter	2005	2005										13	0	0	0	3	0	17			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200007		
J	Harper, S; Reskin, B										Affirmative action at school and on the job								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				357	379				10.1146/annurev.soc.31.041304.122155							Review; Book Chapter	2005	2005										31	0	0	0	0	0	57			0360-0572															2005-01-01	WOS:000231518200016		
S	Heckman, James J.						Stolzenberg, RM				The scientific model of causality								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				1	97				10.1111/j.0081-1750.2006.00164.x							Article; Book Chapter	2005	2005										249	2	1	0	10	0	307			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200001		
S	Heckman, James J.						Stolzenberg, RM				Rejoinder: Response to Sobel								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				135	162											Article; Book Chapter	2005	2005										20	0	0	0	0	0	25			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200003		
J	Hegtvedt, KA										Doing justice to the group: Examining the roles of the group in justice research								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				25	45				10.1146/annurev.soc.31.041304.122213							Article; Book Chapter	2005	2005										37	0	1	0	0	1	47			0360-0572															2005-01-01	WOS:000231518200002		
J	Heyns, B										Emerging inequalities in Central and Eastern Europe								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				163	197				10.1146/annurev.soc.30.012703.110637							Review; Book Chapter	2005	2005										129	0	2	0	7	0	150			0360-0572	1545-2115														2005-01-01	WOS:000231518200008		
S	Lynch, Scott M.; Brown, J. Scott				Brown, Scott/A-7620-2009		Stolzenberg, RM				A new approach to estimating life tables with covariates and constructing interval estimates of life table quantities								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				189	237				10.1111/j.0081-1750.2006.00167.x							Article; Book Chapter	2005	2005										23	0	0	0	1	0	27			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200005		
J	Marsden, PV										The sociology of James S Coleman								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				1	24				10.1146/annurev.soc.31.041304.122209							Biographical-Item; Book Chapter	2005	2005										30	0	0	0	0	1	43			0360-0572															2005-01-01	WOS:000231518200001		
J	McDermott, M; Samson, FL					Samson, Frank/0000-0001-9380-0362; McDermott, Monica/0000-0002-0159-6550					White racial andethnic identity in the United States								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				245	261				10.1146/annurev.soc.31.041304.122322							Review; Book Chapter	2005	2005										218	0	0	0	3	1	394			0360-0572	1545-2115														2005-01-01	WOS:000231518200011		
J	Moody, J; McFarland, D; Bender-deMoll, S				Moody, James/E-2888-2014; McFarland, Daniel/L-7619-2017	McFarland, Daniel/0000-0002-6805-0798					Dynamic network visualization								AMERICAN JOURNAL OF SOCIOLOGY				110	4			1206	1241				10.1086/421509							Article	JAN 2005	2005										248	3	1	0	15	1	299			0002-9602	1537-5390														2005-01-01	WOS:000229472000011		
J	Moss, S; Edmonds, B				Edmonds, Bruce/A-6030-2012	Edmonds, Bruce/0000-0002-3903-2507					Sociology and simulation: Statistical and qualitative cross-validation								AMERICAN JOURNAL OF SOCIOLOGY				110	4			1095	1131				10.1086/427320							Article	JAN 2005	2005										122	0	0	0	11	1	137			0002-9602	1537-5390														2005-01-01	WOS:000229472000009		
J	Newman, MEJ										A measure of betweenness centrality based on random walks								SOCIAL NETWORKS				27	1			39	54				10.1016/j.socnet.2004.11.009							Article	JAN 2005	2005										1425	87	1	0	321	10	1644			0378-8733	1879-2111														2005-01-01	WOS:000227500500003		
J	Pattillo, M										Black middle-class neighborhoods								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				305	329				10.1146/annurev.soc.29.010202.095956							Review; Book Chapter	2005	2005										180	0	0	0	7	2	281			0360-0572	1545-2115														2005-01-01	WOS:000231518200014		
J	Peterson, RD; Krivo, LJ										Macrostructural analyses of race, ethnicity, and violent crime: Recent lessons and new directions for research								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				331	356				10.1146/annurev.soc.31.041304.122308							Review; Book Chapter	2005	2005										189	0	0	0	4	1	262			0360-0572															2005-01-01	WOS:000231518200015		
J	Powell, WW; White, DR; Koput, KW; Owen-Smith, J				Powell, Walter/B-5991-2008; Koput, Kenneth/F-4312-2012; Owen-Smith, Jason/B-3665-2012	White, Douglas/0000-0002-0148-9392; Owen-Smith, Jason/0000-0001-8007-1121; , Walter W Powell/0009-0007-2319-5815					Network dynamics and field evolution: The growth of interorganizational collaboration in the life sciences								AMERICAN JOURNAL OF SOCIOLOGY				110	4			1132	1205				10.1086/421508							Article	JAN 2005	2005										1119	33	7	0	39	31	1304			0002-9602	1537-5390														2005-01-01	WOS:000229472000010		
S	Rashotte, Lisa Slattery; Webster, Murray, Jr.; Whitmeyer, Joseph M.						Stolzenberg, RM				Pretesting experimental instructions								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				163	187				10.1111/j.0081-1750.2006.00166.x							Article; Book Chapter	2005	2005										9	0	0	0	0	0	10			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200004		
J	Renzulli, LA										Organizational environments and the emergence of charter schools in the United States								SOCIOLOGY OF EDUCATION				78	1			1	26											Article	JAN 2005	2005										35	0	0	0	0	0	73			0038-0407	1939-8573														2005-01-01	WOS:000229257500001		
J	Robins, G; Pattison, P; Woolcock, J					Pattison, Philippa/0000-0001-9626-2897; Robins, Garry/0000-0001-7538-5804					Small and other worlds: Global network structures from local processes								AMERICAN JOURNAL OF SOCIOLOGY				110	4			894	936				10.1086/427322							Article; Proceedings Paper	JAN 2005	2005						22nd Annual International Sunbelt Social Network Conference22nd Annual International Sunbelt Social Network Conference	FEB 13-17, 2002FEB 13-17, 2002		NEW ORLEANS, LANEW ORLEANS, LA	125	0	0	0	6	0	150			0002-9602	1537-5390														2005-01-01	WOS:000229472000003		
J	Schnittker, J; McLeod, JD										The social psychology of health disparities								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				75	103				10.1146/annurev.soc.30.012703.110622							Review; Book Chapter	2005	2005										181	1	0	0	23	2	250			0360-0572	1545-2115														2005-01-01	WOS:000231518200004		
J	Shapiro, SP										Agency theory								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				263	284				10.1146/annurev.soc.31.041304.122159							Article; Book Chapter	2005	2005										491	2	1	2	5	21	674			0360-0572															2005-01-01	WOS:000231518200012		
S	Sobel, Michael E.						Stolzenberg, RM				Discussion: 'The scientific model of causality'								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				99	133											Article; Book Chapter	2005	2005										18	0	0	0	2	0	23			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200002		
S							Stolzenberg, RM				Sociological Methodology 2005, Vol 35								SOCIOLOGICAL METHODOLOGY 2005, VOL 35		Sociological Methodology		35				1	348											Book	2005	2005										1	0	0	0	0	0	1			0081-1750		1-4051-5068-8													2005-01-01	WOS:000238972200008		
J	Teachman, J										Military service in the Vietnam era and educational attainment								SOCIOLOGY OF EDUCATION				78	1			50	68				10.1177/003804070507800103							Article	JAN 2005	2005										23	0	0	0	0	0	57			0038-0407															2005-01-01	WOS:000229257500003		
J	Van Der Gaag, M; Snijders, TAB				Snijders, Tom/F-2896-2012	Snijders, Tom/0000-0003-3157-4157					The Resource Generator: social capital quantification with concrete								SOCIAL NETWORKS				27	1			1	29				10.1016/j.socnet.2004.10.001							Article; Proceedings Paper	JAN 2005	2005						22nd Sunbelt International Social Networks Conference22nd Sunbelt International Social Networks Conference	FEB 13-17, 2003FEB 13-17, 2003		New Orleans, LANew Orleans, LA	337	0	0	0	19	10	417			0378-8733	1879-2111														2005-01-01	WOS:000227500500001		
S	Waters, MC; Jiménez, TR				Waters, Mary/K-7097-2013						Assessing immigrant assimilation:: New empirical and theoretical challenge								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		31				105	125				10.1146/annurev.soc.29.010202.100026							Article; Book Chapter	2005	2005										552	1	0	0	6	5	828			0360-0572		0-8243-2231-2													2005-01-01	WOS:000231518200005		
J	Zemljic, B; Hlebec, V										Reliability of measures of centrality and prominence								SOCIAL NETWORKS				27	1			73	88				10.1016/j.socnet.2004.11.010							Article	JAN 2005	2005										66	0	0	0	4	0	78			0378-8733															2005-01-01	WOS:000227500500005		
J	Adams, BN										Families and family study in international perspective								JOURNAL OF MARRIAGE AND FAMILY				66	5			1076	1088				10.1111/j.0022-2445.2004.00079.x							Article	DEC 2004	2004										30	0	0	0	0	0	37			0022-2445	1741-3737														2004-12-01	WOS:000225197000002		
J	Adler, MA										Child-free and unmarried: Changes in the life planning of young East German women								JOURNAL OF MARRIAGE AND FAMILY				66	5			1170	1179				10.1111/j.0022-2445.2004.00085.x							Article; Proceedings Paper	DEC 2004	2004						97th Annual Meeting of the American-Sociological-Association97th Annual Meeting of the American-Sociological-Association	AUG 15-19, 2002AUG 15-19, 2002	Amer Sociol AssocAmer Sociol Assoc	CHICAGO, ILCHICAGO, IL	20	0	0	0	0	0	23			0022-2445	1741-3737														2004-12-01	WOS:000225197000008		
J	Ahmed, SS; Bould, S										"One able daughter is worth 10 illiterate sons": Reframing the patriarchal family								JOURNAL OF MARRIAGE AND FAMILY				66	5			1332	1341											Article	DEC 2004	2004										25	0	0	0	1	2	29			0022-2445															2004-12-01	WOS:000225197000019		
J	Alexander, JC										Cultural pragmatics: Social performance between ritual and strategy								SOCIOLOGICAL THEORY				22	4			527	573				10.1111/j.0735-2751.2004.00233.x							Review	DEC 2004	2004										568	0	11	0	3	12	693			0735-2751	1467-9558														2004-12-01	WOS:000225641700001		
J	Amin, S; Al-Bassusi, NH										Education, wage work, and marriage: Perspectives of Egyptian working women								JOURNAL OF MARRIAGE AND FAMILY				66	5			1287	1299				10.1111/j.0022-2445.2004.00093.x							Article	DEC 2004	2004										35	0	0	0	1	0	50			0022-2445	1741-3737														2004-12-01	WOS:000225197000016		
J	Appold, SJ										How much longer would men work if there were no employment dislocation? Estimates from cause-elimination work life tables								SOCIAL SCIENCE RESEARCH				33	4			660	680				10.1016/j.ssresearch.2003.09.008							Article	DEC 2004	2004										6	0	0	0	1	0	6			0049-089X	1096-0317														2004-12-01	WOS:000225205100005		
J	Backett-Milburn, K										Parenting in poor environments: Stress, support and coping								JOURNAL OF MARRIAGE AND FAMILY				66	5			1346	1347				10.1111/j.0022-2445.2004.00br4.x							Book Review	DEC 2004	2004										1	0	0	0	0	0	1			0022-2445															2004-12-01	WOS:000225197000024		
J	Barber, JS; Axinn, WG					Barber, Jennifer/0000-0002-7457-7916					New ideas and fertility limitation: The role of mass media								JOURNAL OF MARRIAGE AND FAMILY				66	5			1180	1200				10.1111/j.0022-2445.2004.00086.x							Article	DEC 2004	2004										58	0	0	0	4	0	68			0022-2445	1741-3737														2004-12-01	WOS:000225197000009		
J	Bearman, P; Parigi, P					bearman, peter/0000-0002-3745-3164					Cloning headless frogs and other important matters: Conversation topics and network structure								SOCIAL FORCES				83	2			535	557				10.1353/sof.2005.0001							Article	DEC 2004	2004										200	0	0	0	2	0	244			0037-7732	1534-7605														2004-12-01	WOS:000226428700005		
J	Behnke, A										Changing men and masculinities in Latin America								JOURNAL OF MARRIAGE AND FAMILY				66	5			1342	1344				10.1111/j.0022-2445.2004.00br1.x							Book Review	DEC 2004	2004										1	0	0	0	0	0	1			0022-2445															2004-12-01	WOS:000225197000021		
J	Besecke, K										Moral, believing animals: Human personhood and culture.								SOCIAL FORCES				83	2			865	867				10.1353/sof.2005.0002							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-12-01	WOS:000226428700017		
J	Blau, J										Untitled								SOCIAL FORCES				83	2			457	458											Editorial Material	DEC 2004	2004										2	0	0	0	0	0	2			0037-7732															2004-12-01	WOS:000226428700001		
J	Bloemraad, I										America's newcomers and the dynamics of diversity.								SOCIAL FORCES				83	2			871	874				10.1353/sof.2005.0004							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-12-01	WOS:000226428700020		
J	Bolzendahl, CI; Myers, DJ					Bolzendahl, Catherine/0000-0001-6536-7741; Myers, Daniel/0000-0002-0393-0110					Feminist attitudes and support for gender equality: Opinion change in women and men, 1974-1998								SOCIAL FORCES				83	2			759	789				10.1353/sof.2005.0005							Article	DEC 2004	2004										589	0	1	0	15	1	753			0037-7732	1534-7605														2004-12-01	WOS:000226428700013		
J	Borland, EL										Home bound: Filipino American lives across cultures, communities, and countries								JOURNAL OF MARRIAGE AND FAMILY				66	5			1344	1345				10.1111/j.0022-2445.2004.00br2.x							Book Review	DEC 2004	2004										0	0	0	0	0	0	1			0022-2445	1741-3737														2004-12-01	WOS:000225197000022		
J	Browning, CR; Feinberg, SL; Dietz, RD										The paradox of social organization: Networks, collective efficacy, and violent crime in urban neighborhoods								SOCIAL FORCES				83	2			503	534				10.1353/sof.2005.0006							Article	DEC 2004	2004										304	1	0	0	8	5	464			0037-7732	1534-7605														2004-12-01	WOS:000226428700004		
J	Brustein, WI; King, RD										Anti-semitism as a response to perceived Jewish power: The cases of Bulgaria and Romania before the Holocaust								SOCIAL FORCES				83	2			691	708				10.1353/sof.2005.0007							Article	DEC 2004	2004										16	0	0	0	1	0	25			0037-7732															2004-12-01	WOS:000226428700010		
J	Bulanda, RE; Bulanda, JR; Colegrove, ML; Crane, EA; Deines, JA; Osgood, AK; Powers, AA; Sanchez, LA										Special issue: International perspectives on families and social change								JOURNAL OF MARRIAGE AND FAMILY				66	5			1073	1075											Editorial Material	DEC 2004	2004										1	0	0	0	0	0	1			0022-2445															2004-12-01	WOS:000225197000001		
J	Burke, PJ				Burke, Peter/R-8451-2019						Extending identity control theory: Insights from classifier systems								SOCIOLOGICAL THEORY				22	4			574	594				10.1111/j.0735-2751.2004.00234.x							Article	DEC 2004	2004										14	0	0	0	0	2	25			0735-2751	1467-9558														2004-12-01	WOS:000225641700002		
J	Chen, FN										The division of labor between generations of women in rural China								SOCIAL SCIENCE RESEARCH				33	4			557	580				10.1016/j.ssresearch.2003.09.005							Article; Proceedings Paper	DEC 2004	2004						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 23-26, 2000MAR 23-26, 2000	Populat Assoc AmerPopulat Assoc Amer	LOS ANGELES, CALOS ANGELES, CA	39	1	0	0	1	0	51			0049-089X	1096-0317														2004-12-01	WOS:000225205100001		
J	Cherlin, AJ; Burton, LM; Hurt, TR; Purvin, DM				Jordan, Tera/HTR-7731-2023	Jordan, Tera/0000-0003-1808-5623					The influence of physical and sexual abuse on marriage and cohabitation								AMERICAN SOCIOLOGICAL REVIEW				69	6			768	789				10.1177/000312240406900602							Article	DEC 2004	2004										85	0	1	0	2	0	123			0003-1224	1939-8271														2004-12-01	WOS:000227848100002		
J	Coates, RD										If a tree falls in the wilderness: Reparations, academic silences, and social justice								SOCIAL FORCES				83	2			841	864				10.1353/sof.2005.0008							Article	DEC 2004	2004										7	0	0	0	0	0	12			0037-7732															2004-12-01	WOS:000226428700016		
J	Cooke, LP					Cooke, Lynn Prince/0000-0001-9307-9501					The gendered division of Labor and family outcomes in Germany								JOURNAL OF MARRIAGE AND FAMILY				66	5			1246	1259				10.1111/j.0022-2445.2004.00090.x							Article; Proceedings Paper	DEC 2004	2004						98th Annual Meeting of the American-Sociological-Association98th Annual Meeting of the American-Sociological-Association	AUG 16-19, 2003AUG 16-19, 2003	Amer Sociol AssocAmer Sociol Assoc	ATLANTA, GAATLANTA, GA	130	0	0	0	2	0	138			0022-2445															2004-12-01	WOS:000225197000013		
J	Cornwell, B; Harrison, JA										Union members and voluntary associations: Membership overlap as a case of organizational embeddedness								AMERICAN SOCIOLOGICAL REVIEW				69	6			862	881				10.1177/000312240406900606							Article	DEC 2004	2004										61	0	0	0	1	0	82			0003-1224	1939-8271														2004-12-01	WOS:000227848100006		
J	Dalton, B					Dalton, Ben/0000-0003-2198-0418					Creativity, habit, and the social products of creative action: Revising Joas, incorporating Bourdieu								SOCIOLOGICAL THEORY				22	4			603	622				10.1111/j.0735-2751.2004.00236.x							Article	DEC 2004	2004										87	0	0	1	0	5	117			0735-2751	1467-9558														2004-12-01	WOS:000225641700004		
J	Davis, SN; Greenstein, TN										Cross-national variations in the division of household Labor								JOURNAL OF MARRIAGE AND FAMILY				66	5			1260	1271				10.1111/j.0022-2445.2004.00091.x							Article; Proceedings Paper	DEC 2004	2004						98th Annual Meeting of the American-Sociological-Association98th Annual Meeting of the American-Sociological-Association	AUG 16-19, 2003AUG 16-19, 2003	Amer Sociol AssocAmer Sociol Assoc	ATLANTA, GAATLANTA, GA	161	1	0	1	2	3	197			0022-2445															2004-12-01	WOS:000225197000014		
J	Edwards, B; McCarthy, JD										Strategy matters: The contingent value of social capital in the survival of local social movement organizations								SOCIAL FORCES				83	2			621	651				10.1353/sof.2005.0009							Article	DEC 2004	2004										61	0	0	0	1	2	102			0037-7732	1534-7605														2004-12-01	WOS:000226428700008		
J	Evertsson, M; Nermo, M					Evertsson, Marie/0000-0001-8218-9342					Dependence within families and the division of labor: Comparing Sweden and the United States								JOURNAL OF MARRIAGE AND FAMILY				66	5			1272	1286				10.1111/j.0022-2445.2004.00092.x							Article; Proceedings Paper	DEC 2004	2004						Aage Sorensen Memorial ConferenceAage Sorensen Memorial Conference	MAY, 2002MAY, 2002		Harvard Univ, Cambridge, MAHarvard Univ, Cambridge, MA	187	0	0	0	4	2	213			0022-2445															2004-12-01	WOS:000225197000015		
J	Favell, A										Europe without borders: Remapping territory, citizenship, and identity in a transnational age.								SOCIAL FORCES				83	2			869	871				10.1353/sof.2005.0010							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-12-01	WOS:000226428700019		
J	Fitzpatrick, J										Families of a new world: Gender, politics, and state development in a global context								JOURNAL OF MARRIAGE AND FAMILY				66	5			1345	1346				10.1111/j.0022-2445.2004.00br3.x							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0022-2445															2004-12-01	WOS:000225197000023		
J	Franks, DD										The commercialization of intimate life: Notes from home and work.								SOCIAL FORCES				83	2			867	869				10.1353/sof.2005.0011							Book Review	DEC 2004	2004										0	0	0	0	0	0	1			0037-7732	1534-7605														2004-12-01	WOS:000226428700018		
J	Fussell, E; Palloni, A										Persistent marriage regimes in changing times								JOURNAL OF MARRIAGE AND FAMILY				66	5			1201	1213				10.1111/j.0022-2445.2004.00087.x							Article	DEC 2004	2004										79	0	0	0	3	7	107			0022-2445															2004-12-01	WOS:000225197000010		
J	Fuwa, M										Macro-level gender inequality and the division of household labor in 22 countries								AMERICAN SOCIOLOGICAL REVIEW				69	6			751	767				10.1177/000312240406900601							Article; Proceedings Paper	DEC 2004	2004						98th Annual Meeting of the American-Sociological-Association98th Annual Meeting of the American-Sociological-Association	AUG 16-19, 2003AUG 16-19, 2003	Amer Sociol AssocAmer Sociol Assoc	ATLANTA, GAATLANTA, GA	440	0	1	0	7	4	521			0003-1224															2004-12-01	WOS:000227848100001		
J	González-López, G										Fathering Latina sexualities:: Mexican men and the virginity of their daughters								JOURNAL OF MARRIAGE AND FAMILY				66	5			1118	1130				10.1111/j.0022-2445.2004.00082.x							Article	DEC 2004	2004										70	0	0	0	0	2	118			0022-2445	1741-3737														2004-12-01	WOS:000225197000005		
J	Harknett, K; McLanahan, SS										Racial and ethnic differences in marriage after the birth of a child								AMERICAN SOCIOLOGICAL REVIEW				69	6			790	811				10.1177/000312240406900603							Article; Proceedings Paper	DEC 2004	2004						98th Annual Meeting of the American-Sociological-Association98th Annual Meeting of the American-Sociological-Association	AUG 16-19, 2003AUG 16-19, 2003	Amer Sociol AssocAmer Sociol Assoc	ATLANTA, GAATLANTA, GA	117	0	0	1	4	0	154			0003-1224															2004-12-01	WOS:000227848100003		
J	Heuveline, P; Timberlake, JM					Timberlake, Jeffrey/0000-0003-3143-2810					The role of cohabitation in family formation: The United States in comparative perspective								JOURNAL OF MARRIAGE AND FAMILY				66	5			1214	1230				10.1111/j.0022-2445.2004.00088.x							Article; Proceedings Paper	DEC 2004	2004						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAY 01-03, 2003MAY 01-03, 2003	Populat Assoc AmerPopulat Assoc Amer	Minneapolis, MNMinneapolis, MN	338	0	1	0	9	2	401			0022-2445	1741-3737														2004-12-01	WOS:000225197000011	24563549	
J	Hill, EJ; Yang, CM; Hawkins, AJ; Ferris, M				Maria, Ferris/A-5143-2012; Hill, E./A-8509-2009	Ferris, Maria E. Diaz-Gonzalez de/0000-0003-1694-886X					A cross-cultural test of the work-family interface in 48 countries								JOURNAL OF MARRIAGE AND FAMILY				66	5			1300	1316											Article	DEC 2004	2004										172	3	1	1	1	0	209			0022-2445															2004-12-01	WOS:000225197000017		
J	Hoelter, LF; Axinn, WG; Ghimire, DJ					Hoelter, Lynette/0000-0002-0045-6695					Social change, premarital nonfamily experiences, and marital dynamics								JOURNAL OF MARRIAGE AND FAMILY				66	5			1131	1151				10.1111/j.0022-2445.2004.00083.x							Article	DEC 2004	2004										32	0	1	0	0	0	39			0022-2445	1741-3737														2004-12-01	WOS:000225197000006		
J	Howard-Hassmann, RE										Getting to reparations: Japanese Americans and African Americans								SOCIAL FORCES				83	2			823	840				10.1353/sof.2005.0012							Article	DEC 2004	2004										27	0	0	0	0	1	38			0037-7732	1534-7605														2004-12-01	WOS:000226428700015		
J	Kelly, S										Do increased levels of parental involvement account for social class differences in track placement?								SOCIAL SCIENCE RESEARCH				33	4			626	659				10.1016/j.ssresearch.2003.11.002							Article; Proceedings Paper	DEC 2004	2004						Annual Meeting of the American-Educational-Research-AssociationAnnual Meeting of the American-Educational-Research-Association	APR 10-14, 2001APR 10-14, 2001	Amer Educ Res AssocAmer Educ Res Assoc	SEATTLE, WASEATTLE, WA	44	0	0	0	0	0	88			0049-089X															2004-12-01	WOS:000225205100004		
J	Kimeldorf, H										Reorganizing the rustbelt: An inside study of the American Labor movement.								SOCIAL FORCES				83	2			876	878				10.1353/sof.2005.0013							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-12-01	WOS:000226428700022		
J	Koeber, C										Downsizing in America: Reality, causes, and consequences.								SOCIAL FORCES				83	2			878	879				10.1353/sof.2005.0014							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-12-01	WOS:000226428700023		
J	Korinek, K										Maternal employment during Northern Vietnam's era of market reform								SOCIAL FORCES				83	2			791	822				10.1353/sof.2005.0015							Article	DEC 2004	2004										14	0	0	0	0	0	16			0037-7732															2004-12-01	WOS:000226428700014		
J	Kunovich, RM; Deitelbaum, C										Ethnic conflict, group polarization, and gender attitudes in Croatia								JOURNAL OF MARRIAGE AND FAMILY				66	5			1089	1107				10.1111/j.0022-2445.2004.00080.x							Article	DEC 2004	2004										17	0	0	0	0	1	22			0022-2445															2004-12-01	WOS:000225197000003		
J	Lewis, AE					Lewis, Amanda/0009-0003-1819-6080					"What group?" - Studying whites and whiteness in the era of "color-blindness"								SOCIOLOGICAL THEORY				22	4			623	646				10.1111/j.0735-2751.2004.00237.x							Review	DEC 2004	2004										406	0	0	0	5	0	622			0735-2751	1467-9558														2004-12-01	WOS:000225641700005		
J	Liebler, CA										Ties on the fringes of identity								SOCIAL SCIENCE RESEARCH				33	4			702	723				10.1016/j.ssresearch.2003.10.002							Article	DEC 2004	2004										29	0	0	0	0	0	39			0049-089X															2004-12-01	WOS:000225205100007		
J	Lopez, SH										Crossing the great divide: Worker risk, uncertainty and opportunity in the new economy.								SOCIAL FORCES				83	2			874	876				10.1353/sof.2005.0016							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0037-7732															2004-12-01	WOS:000226428700021		
J	Lundquist, JH										When race makes no difference: Marriage and the military								SOCIAL FORCES				83	2			731	757				10.1353/sof.2005.0017							Article	DEC 2004	2004										63	0	0	0	0	0	93			0037-7732	1534-7605														2004-12-01	WOS:000226428700012		
J	Mahoney, J										Revisiting general theory in historical sociology								SOCIAL FORCES				83	2			459	489				10.1353/sof.2005.0018							Editorial Material	DEC 2004	2004										64	0	1	0	3	2	90			0037-7732	1534-7605														2004-12-01	WOS:000226428700002		
J	McVeigh, R; Myers, DJ; Sikkink, D					Myers, Daniel/0000-0002-0393-0110					Corn, Klansmen, and Coolidge: Structure and framing in social movements								SOCIAL FORCES				83	2			653	690				10.1353/sof.2005.0019							Article	DEC 2004	2004										101	0	0	0	0	0	137			0037-7732	1534-7605														2004-12-01	WOS:000226428700009		
J	Messner, SF; Baumer, EP; Rosenfeld, R				Baumer, Eric/L-4168-2019						Dimensions of social capital and rates of criminal homicide								AMERICAN SOCIOLOGICAL REVIEW				69	6			882	903				10.1177/000312240406900607							Article; Proceedings Paper	DEC 2004	2004						15th World Meeting of the International-Society-for-Research-on-Aggression15th World Meeting of the International-Society-for-Research-on-Aggression	JUL, 2002JUL, 2002	Int Soc Res AggressInt Soc Res Aggress	Montreal, CANADAMontreal, CANADA	141	0	0	0	8	3	185			0003-1224	1939-8271														2004-12-01	WOS:000227848100007		
J	Reich, JA				Reich, Jennifer/AAL-3786-2020						Politics of the womb: Women, reproduction and the state in Kenya.								JOURNAL OF MARRIAGE AND FAMILY				66	5			1348	1349				10.1111/j.0022-2445.2004.00br5.x							Book Review	DEC 2004	2004										0	0	0	0	0	0	0			0022-2445	1741-3737														2004-12-01	WOS:000225197000025		
