PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Son, Joonmo; Lin, Nan				Son, Joonmo/AAV-6518-2021	Son, Joonmo/0000-0003-4651-4114					Social capital and civic action: A network-based approach								SOCIAL SCIENCE RESEARCH				37	1			330	349				10.1016/j.ssresearch.2006.12.004							Article; Proceedings Paper	MAR 2008	2008						25th International Sunbelt Social Network Conference25th International Sunbelt Social Network Conference	FEB 16-20, 2005FEB 16-20, 2005		Redondo Beach, CARedondo Beach, CA	128	1	0	0	1	1	168			0049-089X	1096-0317														2008-03-01	WOS:000254493000019		
J	Steensland, Brian										Why do policy frames change? Actor-idea coevolution in debates over welfare reform								SOCIAL FORCES				86	3			1027	1054											Article	MAR 2008	2008										64	0	0	0	0	0	91			0037-7732	1534-7605														2008-03-01	WOS:000254041400006		
J	Stets, Jan E.; Asencio, Emily K.										Consistency and enhancement processes in understanding emotions								SOCIAL FORCES				86	3			1055	1078				10.1353/sof.0.0022							Article	MAR 2008	2008										29	0	0	0	1	0	43			0037-7732	1534-7605														2008-03-01	WOS:000254041400007		
J	Stewart, Susan D.										Alone together: How marriage in America is changing								AMERICAN JOURNAL OF SOCIOLOGY				113	5			1446	1448				10.1086/588231							Book Review	MAR 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-03-01	WOS:000255427500012		
J	Stolzenberg, Ross M.; Williams, Kristi				Williams, Kristi/H-3551-2011	Williams, Kristi/0000-0002-5251-5896					Gendered reciprocity: Work discontent and the household production of health								SOCIAL SCIENCE RESEARCH				37	1			180	201				10.1016/j.ssresearch.2007.01.004							Article	MAR 2008	2008										2	0	0	0	0	0	3			0049-089X	1096-0317														2008-03-01	WOS:000254493000011		
J	Strabac, Zan; Listhaug, A.										Anti-Muslim prejudice in Europe: A multilevel analysis of survey data from 30 countries								SOCIAL SCIENCE RESEARCH				37	1			268	286				10.1016/j.ssresearch.2007.02.004							Article	MAR 2008	2008										407	0	5	1	6	2	442			0049-089X															2008-03-01	WOS:000254493000016		
J	Tillman, Kathryn Harker				Tillman, Kathryn/AAN-7357-2021	Tillman, Kathryn/0009-0009-5635-7459					"Non-traditional" siblings and the academic outcomes of adolescents								SOCIAL SCIENCE RESEARCH				37	1			88	108				10.1016/j.ssresearch.2007.06.007							Article	MAR 2008	2008										33	0	0	0	0	0	48			0049-089X															2008-03-01	WOS:000254493000007		
J	Vaquera, Elizabeth; Kao, Grace				Vaquera, Elizabeth/F-8206-2012						Do you like me as much as I like you? Friendship reciprocity and its effects on school outcomes among adolescents								SOCIAL SCIENCE RESEARCH				37	1			55	72				10.1016/j.ssresearch.2006.11.002							Article; Proceedings Paper	MAR 2008	2008						100th Annual Meeting of the American-Sociological-Association100th Annual Meeting of the American-Sociological-Association	AUG 13-16, 2005AUG 13-16, 2005	Amer Sociol AssocAmer Sociol Assoc	Philadelphia, PAPhiladelphia, PA	140	1	1	0	12	0	204			0049-089X															2008-03-01	WOS:000254493000005	18443653	
J	Webster, Murray, Jr.; Rashotte, Lisa Slattery; Whitmeyer, Joseph M.										Theoretical and intuitive models								SOCIAL SCIENCE RESEARCH				37	1			4	17				10.1016/j.ssresearch.2007.06.009							Article	MAR 2008	2008										7	0	0	0	0	0	8			0049-089X															2008-03-01	WOS:000254493000002		
J	Wellman, Barry										Identities, boundaries, and social ties								AMERICAN JOURNAL OF SOCIOLOGY				113	5			1439	1441				10.1086/588228							Book Review	MAR 2008	2008										1	0	0	0	0	0	1			0002-9602															2008-03-01	WOS:000255427500009		
J	Wimberley, Ronald C.										Sociology with a Southern face: Why are we sociologists and what are we doing about it in the South?								SOCIAL FORCES				86	3			881	909				10.1353/sof.0.0020							Article	MAR 2008	2008										13	0	0	0	1	0	20			0037-7732															2008-03-01	WOS:000254041400001		
J	Wolfinger, Nicholas H.; Wilcox, W. Bradford										Happily ever after? Religion, marital status, gender and relationship quality in urban families								SOCIAL FORCES				86	3			1311	1337				10.1353/sof.0.0023							Article	MAR 2008	2008										78	0	0	0	3	0	148			0037-7732	1534-7605														2008-03-01	WOS:000254041400016		
J	Wright, James D.				Wright, James/AAF-7180-2019						Steven L. Nock (1950-2008) - In memoriam								SOCIAL SCIENCE RESEARCH				37	1			1	1				10.1016/j.ssresearch.2008.02.001							Biographical-Item	MAR 2008	2008										0	0	0	0	0	0	0			0049-089X															2008-03-01	WOS:000254493000001		
J	Young, Alford A., Jr.										Doormen								SOCIAL FORCES				86	3			1339	1340				10.1353/sof.0.0028							Book Review	MAR 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-03-01	WOS:000254041400017		
J	Bail, Christopher A.										The configuration of symbolic boundaries against immigrants in Europe								AMERICAN SOCIOLOGICAL REVIEW				73	1			37	59				10.1177/000312240807300103							Article	FEB 2008	2008										307	0	0	0	1	1	368			0003-1224															2008-02-01	WOS:000256633700003		
J	Bersamin, Melina; Todd, Michael; Fisher, Deborah A.; Hill, Douglas L.; Grube, Joel W.; Walker, Samantha				Hill, Douglas/LWI-9915-2024	Grube, Joel/0000-0003-1099-8743; Todd, Michael/0000-0002-1981-4245					Parenting practices and adolescent sexual behavior: A longitudinal study								JOURNAL OF MARRIAGE AND FAMILY				70	1			97	112				10.1111/j.1741-3737.2007.00464.x							Article	FEB 2008	2008										105	0	0	0	15	3	136			0022-2445	1741-3737														2008-02-01	WOS:000253314900008	19750131	
J	Booth, Alan; Rustenbach, Elisa; Mchale, Susan										Early family transitions and depressive symptom changes from adolescence to early adulthood								JOURNAL OF MARRIAGE AND FAMILY				70	1			3	14				10.1111/j.1741-3737.2007.00457.x							Article	FEB 2008	2008										48	0	0	0	2	0	61			0022-2445	1741-3737														2008-02-01	WOS:000253314900001		
J	Borgonovi, Francesca										Divided we stand, united we fall: Religious pluralism, giving, and volunteering								AMERICAN SOCIOLOGICAL REVIEW				73	1			105	128				10.1177/000312240807300106							Article	FEB 2008	2008										75	1	0	0	1	0	89			0003-1224	1939-8271														2008-02-01	WOS:000256633700006		
J	Bucx, Freek; van Wel, Frits; Knijn, Trudie; Hagendoorn, Louk										Intergenerational contact and the life course status of young adult children								JOURNAL OF MARRIAGE AND FAMILY				70	1			144	156				10.1111/j.1741-3737.2007.00467.x							Article	FEB 2008	2008										55	1	0	0	1	1	67			0022-2445	1741-3737														2008-02-01	WOS:000253314900011		
J	Byers, E. Sandra; Sears, Heather A.; Weaver, Angela D.				Byers, Sandra/AFT-3723-2022						Parents' reports of sexual communication with children in kindergarten to grade 8								JOURNAL OF MARRIAGE AND FAMILY				70	1			86	96				10.1111/j.1741-3737.2007.00463.x							Article	FEB 2008	2008										88	0	0	0	1	0	133			0022-2445															2008-02-01	WOS:000253314900007		
J	Claxton, Amy; Perry-Jenkins, Maureen				Perry-Jenkins, Maureen/AAF-9430-2019						No fun anymore: Leisure and marital quality across the transition to parenthood								JOURNAL OF MARRIAGE AND FAMILY				70	1			28	43				10.1111/j.1741-3737.2007.00459.x							Article	FEB 2008	2008										138	0	0	0	5	1	195			0022-2445	1741-3737														2008-02-01	WOS:000253314900003	20224746	
J	Denton, Melinda Lundquist										American religions and the family: How faith traditions cope with modernization and democracy								JOURNAL OF MARRIAGE AND FAMILY				70	1			255	256				10.1111/j.1741-3737.2007.00476.x							Book Review	FEB 2008	2008										0	0	0	0	0	0	0			0022-2445															2008-02-01	WOS:000253314900020		
J	Fuller, Sylvia										Job mobility and wage trajectories for men and women in the United States								AMERICAN SOCIOLOGICAL REVIEW				73	1			158	183				10.1177/000312240807300108							Article	FEB 2008	2008										123	1	1	0	1	0	166			0003-1224															2008-02-01	WOS:000256633700008		
J	Galambos, Nancy L.; Krahn, Harvey J.										Depression and anger trajectories during the transition to adulthood								JOURNAL OF MARRIAGE AND FAMILY				70	1			15	27				10.1111/j.1741-3737.2007.00458.x							Article	FEB 2008	2008										46	0	0	0	6	1	70			0022-2445	1741-3737														2008-02-01	WOS:000253314900002		
J	Gordon, Rachel A.; Kaestner, Robert; Korenman, Sanders										Child care and work absences: Trade-offs by type of care								JOURNAL OF MARRIAGE AND FAMILY				70	1			239	254				10.1111/j.1741-3737.2007.00475.x							Article; Proceedings Paper	FEB 2008	2008						100th Annual Meeting of the American-Sociological-Association100th Annual Meeting of the American-Sociological-Association	AUG 13-16, 2005AUG 13-16, 2005	Amer Sociol AssocAmer Sociol Assoc	Philadelphia, PAPhiladelphia, PA	43	0	0	0	0	0	58			0022-2445															2008-02-01	WOS:000253314900019		
J	Gracia, Enrique; Herrero, Juan				Gracia, Enrique/B-7105-2008; Herrero, Juan/B-9907-2011	Gracia, Enrique/0000-0003-0514-2983; Herrero, Juan/0000-0002-0146-2464					Is it considered violence? The acceptability of physical punishment of children in Europe								JOURNAL OF MARRIAGE AND FAMILY				70	1			210	217				10.1111/j.1741-3737.2007.00472.x							Article	FEB 2008	2008										42	0	0	0	3	4	54			0022-2445															2008-02-01	WOS:000253314900016		
J	Guzzo, Karen Benjamin; Lee, Helen					Guzzo, Karen/0000-0001-9718-8465					Couple relationship status and patterns in early parenting practices								JOURNAL OF MARRIAGE AND FAMILY				70	1			44	61				10.1111/j.1741-3737.2007.00460.x							Article	FEB 2008	2008										17	0	0	0	1	1	26			0022-2445															2008-02-01	WOS:000253314900004		
J	Jackson-Newsom, Julia; Buchanan, Christy M.; Mcdonald, Richard M.										Parenting and perceived maternal warmth in European American and African American adolescents								JOURNAL OF MARRIAGE AND FAMILY				70	1			62	75				10.1111/j.1741-3737.2007.00461.x							Article; Proceedings Paper	FEB 2008	2008						11th Biennial Meeting of the Society-for-Research-on Adolescence11th Biennial Meeting of the Society-for-Research-on Adolescence	MAR 23-26, 2006MAR 23-26, 2006	Soc Res AdolescenceSoc Res Adolescence	San Francisco, CASan Francisco, CA	42	0	0	0	4	0	83			0022-2445	1741-3737														2008-02-01	WOS:000253314900005		
J	Kim, ChangHwan; Sakamoto, Arthur										The rise of intra-occupational wage inequality in the United States, 1983 to 2002								AMERICAN SOCIOLOGICAL REVIEW				73	1			129	157				10.1177/000312240807300107							Article	FEB 2008	2008										120	0	0	0	1	5	154			0003-1224	1939-8271														2008-02-01	WOS:000256633700007		
J	Lichterman, Paul										Religion and the construction of civic identity								AMERICAN SOCIOLOGICAL REVIEW				73	1			83	104				10.1177/000312240807300105							Review	FEB 2008	2008										98	0	0	0	2	0	135			0003-1224	1939-8271														2008-02-01	WOS:000256633700005		
J	Lin, I-Fen					Lin, I-Fen/0000-0001-9070-990X					Consequences of parental divorce for adult children's support of their frail parents								JOURNAL OF MARRIAGE AND FAMILY				70	1			113	128				10.1111/j.1741-3737.2007.00465.x							Article; Proceedings Paper	FEB 2008	2008						58th Annual Meeting of the Gerontological-Society-of-America58th Annual Meeting of the Gerontological-Society-of-America	NOV 18-22, 2005NOV 18-22, 2005	Gerontol Soc AmerGerontol Soc Amer	Orlando, FLOrlando, FL	59	0	1	0	1	0	80			0022-2445															2008-02-01	WOS:000253314900009		
J	Lindsay, D. Michael										Evangelicals in the power elite: Elite cohesion advancing a movement								AMERICAN SOCIOLOGICAL REVIEW				73	1			60	82				10.1177/000312240807300104							Article	FEB 2008	2008										59	0	0	0	0	0	86			0003-1224	1939-8271														2008-02-01	WOS:000256633700004		
J	Loukas, Alexandra; Prelow, Hazel M.; Suizzo, Marie-Anne; Allua, Shane										Mothering and peer associations mediate cumulative risk effects for Latino youth								JOURNAL OF MARRIAGE AND FAMILY				70	1			76	85				10.1111/j.1741-3737.2007.00462.x							Article	FEB 2008	2008										32	0	0	0	1	0	42			0022-2445															2008-02-01	WOS:000253314900006		
J	Marsiglio, William										My father before me: How fathers and sons influence each other throughout their lives								JOURNAL OF MARRIAGE AND FAMILY				70	1			256	257				10.1111/j.1741-3737.2007.00477.x							Book Review	FEB 2008	2008										0	0	0	0	0	0	0			0022-2445															2008-02-01	WOS:000253314900021		
J	Mistry, Rashmita S.; Lowe, Edward D.; Benner, Apriled.; Chien, Nina										Expanding the family economic stress model: Insights from a mixed-methods approach								JOURNAL OF MARRIAGE AND FAMILY				70	1			196	209				10.1111/j.1741-3737.2007.00471.x							Article	FEB 2008	2008										101	0	0	1	3	1	154			0022-2445	1741-3737														2008-02-01	WOS:000253314900015		
J	Monserud, Maria A.										Intergenerational relationships and affectual solidarity between grandparents and young adults								JOURNAL OF MARRIAGE AND FAMILY				70	1			182	195				10.1111/j.1741-3737.2007.00470.x							Article; Proceedings Paper	FEB 2008	2008						77th Annual Meeting of the Pacific-Sociological-Association77th Annual Meeting of the Pacific-Sociological-Association	APR 20-23, 2006APR 20-23, 2006	Pacific Sociol AssocPacific Sociol Assoc	Hollywood, CAHollywood, CA	88	0	0	0	3	2	102			0022-2445															2008-02-01	WOS:000253314900014		
J	Otis, Eileen M.										Beyond the industrial paradigm: Market-embedded labor and the gender organization of global service work in China								AMERICAN SOCIOLOGICAL REVIEW				73	1			15	36				10.1177/000312240807300102							Article	FEB 2008	2008										52	0	1	0	0	0	65			0003-1224	1939-8271														2008-02-01	WOS:000256633700002		
J	Piven, Frances Fox										Can power from below change the world?								AMERICAN SOCIOLOGICAL REVIEW				73	1			1	14				10.1177/000312240807300101							Editorial Material	FEB 2008	2008										75	0	2	1	1	0	96			0003-1224															2008-02-01	WOS:000256633700001		
J	Pudrovska, Tetyana										Psychological implications of motherhood and fatherhood in midlife: Evidence from sibling models								JOURNAL OF MARRIAGE AND FAMILY				70	1			168	181				10.1111/j.1741-3737.2007.00469.x							Article	FEB 2008	2008										30	0	0	0	3	0	37			0022-2445	1741-3737														2008-02-01	WOS:000253314900013		
J	Rudd, Elizabeth; Morrison, Emory; Sadrozinski, Renate; Nerad, Maresi; Cerny, Joseph										Equality and illusion: Gender and tenure in art history careers								JOURNAL OF MARRIAGE AND FAMILY				70	1			228	238				10.1111/j.1741-3737.2007.00474.x							Article	FEB 2008	2008										11	0	0	0	0	0	16			0022-2445	1741-3737														2008-02-01	WOS:000253314900018		
J	Sun, Yongmin; Li, Yuanzhang					Li, Yuanzhang/0000-0001-8872-4430					Stable postdivorce family structures during late adolescence and socioeconomic consequences in adulthood								JOURNAL OF MARRIAGE AND FAMILY				70	1			129	143				10.1111/j.1741-3737.2007.00466.x							Article; Proceedings Paper	FEB 2008	2008						101st Annual Meeting of the American-Sociological-Association101st Annual Meeting of the American-Sociological-Association	AUG 11-14, 2006AUG 11-14, 2006	Amer Sociol AssocAmer Sociol Assoc	Montreal, CANADAMontreal, CANADA	24	0	0	0	0	0	32			0022-2445															2008-02-01	WOS:000253314900010		
J	Troilo, Jessica; Coleman, Marilyn				Troilo, Jessica/AAI-2433-2019						College student perceptions of the content of father stereotypes								JOURNAL OF MARRIAGE AND FAMILY				70	1			218	227				10.1111/j.1741-3737.2007.00473.x							Article	FEB 2008	2008										30	0	0	0	1	0	46			0022-2445	1741-3737														2008-02-01	WOS:000253314900017		
J	Voorpostel, Marieke; Blieszner, Rosemary				Blieszner, Rosemary/B-6921-2008						Intergenerational solidarity and support between adult siblings								JOURNAL OF MARRIAGE AND FAMILY				70	1			157	167				10.1111/j.1741-3737.2007.00468.x							Article	FEB 2008	2008										61	1	0	0	2	0	85			0022-2445	1741-3737														2008-02-01	WOS:000253314900012		
J	Wilcox, W. Bradford										Alone together: How marriage in America is changing								JOURNAL OF MARRIAGE AND FAMILY				70	1			257	258				10.1111/j.1741-3737.2007.00478.x							Book Review	FEB 2008	2008										1	0	0	0	0	0	1			0022-2445															2008-02-01	WOS:000253314900022		
J	Adejumo, Gbemisola; Duimering, P. Robert; Zhong, Zhehui					Duimering, P. Robert/0000-0002-6962-7720					A balance theory approach to group problem solving								SOCIAL NETWORKS				30	1			83	99				10.1016/j.socnet.2007.09.001							Article	JAN 2008	2008										20	1	0	0	0	0	27			0378-8733															2008-01-01	WOS:000253735700007		
J	Allahyari, Rebecca										Ordinary poverty: A little food and cold storage								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1187	1189				10.1086/533554							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-01-01	WOS:000253166800009		
S			Annual Reviews								ANNUAL REVIEW OF SOCIOLOGY								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				1	540											Book	2008	2008										0	0	0		0	0	0			0360-0572		978-0-8243-2234-2													2008-01-01	WOS:000258509400023		
J	Arum, Richard										The market comes to education in Sweden: An evaluation of Sweden's surprising school reforms.								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1232	1234				10.1086/533575							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-01-01	WOS:000253166800030		
J	Babb, Sarah										The Neoliberal City: Governance, ideology, and development in American urbanism								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1185	1187				10.1086/533553							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-01-01	WOS:000253166800008		
J	Blanton, Hart; Jaccard, James										Unconscious racism: A concept in pursuit of a measure								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				277	297				10.1146/annurev.soc.33.040406.131632							Article; Book Chapter	2008	2008										65	0	0	0	2	0	97			0360-0572															2008-01-01	WOS:000258509400013		
J	Bloemraad, Irene; Korteweg, Anna; Yurdakul, Goekce				Yurdakul, Gokce/F-2734-2019; Yurdakul, Gokce/KOD-7587-2024	Yurdakul, Gokce/0000-0002-2604-0743; Bloemraad, Irene/0000-0001-7167-2582					Citizenship and immigration: Multiculturalism, assimilation, and challenges to the nation-state								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				153	179				10.1146/annurev.soc.34.040507.134608							Review; Book Chapter	2008	2008										429	1	2	0	5	7	586			0360-0572															2008-01-01	WOS:000258509400008		
J	Buchmann, Claudia; DiPrete, Thomas A.; McDaniel, Anne				Buchmann, Claudia/AAC-7373-2019						Gender inequalities in education								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				319	337				10.1146/annurev.soc.34.040507.134719							Review; Book Chapter	2008	2008										519	0	1	1	16	9	747			0360-0572															2008-01-01	WOS:000258509400015		
S	Butts, Carter T.						Xie, Y				A RELATIONAL EVENT FRAMEWORK FOR SOCIAL ACTION								SOCIOLOGICAL METHODOLOGY, VOL 38		Sociological Methodology		38				155	200				10.1111/j.1467-9531.2008.00203.x							Article; Book Chapter	2008	2008										298	3	0	0	29	1	345			0081-1750		978-1-4051-9268-2													2008-01-01	WOS:000261112600010		
J	Carolan, Brian V.										The structure of educational research: The role of multivocality in promoting cohesion in an article interlock network								SOCIAL NETWORKS				30	1			69	82				10.1016/j.socnet.2007.08.001							Article	JAN 2008	2008										9	0	0	0	1	0	12			0378-8733	1879-2111														2008-01-01	WOS:000253735700006		
J	Cheadle, Jacob E.										Educational investment, family context, and children's math and reading growth from kindergarten through the third grade								SOCIOLOGY OF EDUCATION				81	1			1	31				10.1177/003804070808100101							Article	JAN 2008	2008										191	0	1	0	4	0	278			0038-0407	1939-8573														2008-01-01	WOS:000256634400001		
J	Coromina, Lluis; Guia, Jaume; Coenders, Germa; Ferligoj, Anuska				Coromina, Lluís/AAA-3629-2019; Guia, Jaume/AAA-1981-2021; Ferligoj, Anuska/A-3675-2009; Coenders, Germa/A-4294-2014; Guia, Jaume/I-4038-2018	Coromina, Lluis/0000-0003-0769-0633; Coenders, Germa/0000-0002-5204-6882; Guia, Jaume/0000-0002-6039-4393					Duocentered networks								SOCIAL NETWORKS				30	1			49	59				10.1016/j.socnet.2007.07.001							Article	JAN 2008	2008										16	0	0	0	0	0	18			0378-8733															2008-01-01	WOS:000253735700004		
J	Dodoo, F. Nii-Amoo; Frost, Ashley E.										Gender in African population research: The fertility/reproductive health example								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				431	452				10.1146/annurev.soc.34.040507.134552							Review; Book Chapter	2008	2008										73	0	0	0	7	0	88			0360-0572															2008-01-01	WOS:000258509400020		
J	Doreian, Patrick										A note on actor network utilities and network evolution								SOCIAL NETWORKS				30	1			104	106				10.1016/j.socnet.2007.07.006							Article	JAN 2008	2008										3	0	0	0	0	0	3			0378-8733	1879-2111														2008-01-01	WOS:000253735700010		
J	Downey, Douglas B.										Black/white differences in school performance: The oppositional culture explanation								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				107	126				10.1146/annurev.soc.34.040507.134635							Article; Book Chapter	2008	2008										66	0	0	0	1	0	120			0360-0572															2008-01-01	WOS:000258509400006		
J	Ellingson, Stephen										Bearing witness against sin: The evangelical birth of the American social movement.								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1230	1232				10.1086/533574							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-01-01	WOS:000253166800029		
J	Evans, John H.; Evans, Michael S.										Religion and science: Beyond the epistemological conflict narrative								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				87	105				10.1146/annurev.soc.34.040507.134702							Review; Book Chapter	2008	2008										179	0	0	0	1	1	210			0360-0572															2008-01-01	WOS:000258509400005		
S	Firebaugh, Glenn						Xie, Y				IMPLICATIONS OF IMPLICATION ANALYSIS								SOCIOLOGICAL METHODOLOGY, VOL 38		Sociological Methodology		38				51	58				10.1111/j.1467-9531.2008.00206.x							Article; Book Chapter	2008	2008										0	0	0	0	0	0	0			0081-1750		978-1-4051-9268-2													2008-01-01	WOS:000261112600002		
J	Fitzgerald, David										Survival of the knitted: Immigrant social networks in a stratified world								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1189	1190				10.1086/533555							Book Review	JAN 2008	2008										1	0	0	0	0	0	1			0002-9602															2008-01-01	WOS:000253166800010		
J	Fowler, James H.; Jeon, Sangick				Fowler, James/C-2750-2008	Fowler, James/0000-0001-7795-1638					The authority of Supreme Court precedent								SOCIAL NETWORKS				30	1			16	30				10.1016/j.socnet.2007.05.001							Article	JAN 2008	2008										159	0	0	0	12	0	196			0378-8733	1879-2111														2008-01-01	WOS:000253735700002		
J	Gannage, Charlene M.										Unraveling the garment industry: Transnational organizing and women's work								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1191	1193				10.1086/533556							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-01-01	WOS:000253166800011		
J	Geis, Gilbert										The explanation of crime: Contexts, mechanisms and development								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1208	1210				10.1086/533564							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602	1537-5390														2008-01-01	WOS:000253166800019		
J	Gerber, Theodore P.; Cheung, Sin Yi				Cheung, Sin Yi/G-5248-2016; Gerber, Theodore/A-5212-2014	Cheung, Sin Yi/0000-0002-9913-1451; Gerber, Theodore/0000-0001-8899-6815					Horizontal stratification in postsecondary education: Forms, explanations, and implications								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				299	318				10.1146/annurev.soc.34.040507.134604							Review; Book Chapter	2008	2008										318	0	2	0	2	13	435			0360-0572															2008-01-01	WOS:000258509400014		
J	Gibson, David R.				Gibson, David/HTQ-3690-2023						How the outside gets in: Modeling conversational permeation								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				359	384				10.1146/annurev.soc.34.040507.134556							Review; Book Chapter	2008	2008										21	0	0	0	2	0	25			0360-0572	1545-2115														2008-01-01	WOS:000258509400017		
S	Goldstone, Jack A.						Xie, Y				BULLY FOR PREDICTION								SOCIOLOGICAL METHODOLOGY, VOL 38		Sociological Methodology		38				59	65				10.1111/j.1467-9531.2008.00207.x							Article; Book Chapter	2008	2008										1	0	0	0	1	0	1			0081-1750		978-1-4051-9268-2													2008-01-01	WOS:000261112600003		
J	Gorski, Philip S.; Altinordu, Ates				Altınordu, Ateş/AAY-8479-2020	Altinordu, Ates/0000-0002-5672-7511					After secularization?								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				55	85				10.1146/annurev.soc.34.040507.134740							Review; Book Chapter	2008	2008										278	0	0	0	1	5	344			0360-0572															2008-01-01	WOS:000258509400004		
J	Grodsky, Eric; Warren, John Robert; Felts, Erika					Grodsky, Eric/0000-0003-2178-0803					Testing and social stratification in American education								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				385	404				10.1146/annurev.soc.34.040507.134711							Article; Book Chapter	2008	2008										78	1	0	0	0	0	162			0360-0572															2008-01-01	WOS:000258509400018		
J	Halnon, Karen Bettez										Flavor of the month: Why smart people fall for fads.								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1234	1235				10.1086/533576							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602	1537-5390														2008-01-01	WOS:000253166800031		
J	Heath, Anthony F.; Rothon, Catherine; Kilpi, Elina					Kilpi-Jakonen, Elina/0000-0003-0526-0170					The second generation in Western Europe: Education, unemployment, and occupational attainment								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				211	235				10.1146/annurev.soc.34.040507.134728							Review; Book Chapter	2008	2008										599	1	2	0	7	2	638			0360-0572															2008-01-01	WOS:000258509400010		
J	Hill, Lori Diane										School strategies and the "College-Linking" process: Reconsidering the effects of high schools on college enrollment								SOCIOLOGY OF EDUCATION				81	1			53	76				10.1177/003804070808100103							Article	JAN 2008	2008										109	0	0	0	0	2	260			0038-0407	1939-8573														2008-01-01	WOS:000256634400003		
S	Hofferth, Sandra L.; Welk, Gregory J.; Treuth, Margarita S.; Randolph, Suzanne M.; Curtin, Sally C.; Valliant, Richard						Xie, Y				VALIDATION OF A DIARY MEASURE OF CHILDREN'S PHYSICAL ACTIVITIES								SOCIOLOGICAL METHODOLOGY, VOL 38		Sociological Methodology		38				133	154				10.1111/j.1467-9531.2008.00200.x							Article; Book Chapter	2008	2008										7	0	0	0	1	0	9			0081-1750		978-1-4051-9268-2													2008-01-01	WOS:000261112600009		
J	Hooks, Gregory				Hooks, Gregory/R-7515-2019						Depression, war, and cold war: Studies in political economy								AMERICAN JOURNAL OF SOCIOLOGY				113	4			1215	1216				10.1086/533567							Book Review	JAN 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-01-01	WOS:000253166800022		
J	Huber, Joan N.										Reproductive biology, technology, and gender inequality: An autobiographical essay								ANNUAL REVIEW OF SOCIOLOGY		Annual Review of Sociology		34				1	13				10.1146/annurev.soc.34.040507.134654							Review; Book Chapter	2008	2008										7	0	1	0	0	0	9			0360-0572															2008-01-01	WOS:000258509400001		
J	Jung,, Kyusuk										Comparison between factors influencing on school violence among elementary school students and those among middle school students			초등학생과 중학생의 학교폭력 영향요인 비교						사회과학연구			24	4			323	338											research-article	2008	2008										1	0	0		0	0	1			1225-4096															2008-01-01	KJD:ART001308362		
S	Kan, Man Yee; Pudney, Stephen					Kan, Man-Yee/0000-0002-9016-1013; Pudney, Stephen/0000-0002-5697-0976	Xie, Y				MEASUREMENT ERROR IN STYLIZED AND DIARY DATA ON TIME USE								SOCIOLOGICAL METHODOLOGY, VOL 38		Sociological Methodology		38				101	132				10.1111/j.1467-9531.2008.00197.x							Article; Book Chapter	2008	2008										109	0	2	0	4	1	124			0081-1750		978-1-4051-9268-2													2008-01-01	WOS:000261112600008		
J	Kelly, Sean										What types of students' efforts are rewarded with high marks?								SOCIOLOGY OF EDUCATION				81	1			32	52				10.1177/003804070808100102							Article	JAN 2008	2008										64	0	0	0	0	0	97			0038-0407															2008-01-01	WOS:000256634400002		
