PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Jenness, V										Policing hatred: Law enforcement, civil rights, and hate crime								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1410	1413				10.1086/380532							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100026		
J	Killworth, PD; McCarty, C; Bernard, HR; Johnsen, EC; Domini, J; Shelley, GA					McCarty, Christopher/0000-0002-2917-8318					Two interpretations of reports of knowledge of subpopulation sizes								SOCIAL NETWORKS				25	2			141	160	PII S0378-8733(02)00040-0			10.1016/S0378-8733(02)00040-0							Article	MAY 2003	2003										38	0	0	0	7	1	43			0378-8733															2003-05-01	WOS:000181720300002		
J	King, V										The influence of religion on fathers' relationships with their children								JOURNAL OF MARRIAGE AND FAMILY				65	2			382	395				10.1111/j.1741-3737.2003.00382.x							Article; Proceedings Paper	MAY 2003	2003						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 28-31, 2001MAR 28-31, 2001	Populat Assoc AmerPopulat Assoc Amer	Washington, DCWashington, DC	81	0	2	0	1	0	138			0022-2445	1741-3737														2003-05-01	WOS:000182930200009		
J	Koopmans, R										Social movements: Identity, culture, and the state								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1394	1396				10.1086/380524							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100018		
J	Krampe, EM										My baby's father: Unmarried parents and paternal responsibility.								JOURNAL OF MARRIAGE AND FAMILY				65	2			500	501											Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0022-2445															2003-05-01	WOS:000182930200021		
J	Kroska, A				Kroska, Amy/AAW-6518-2021						Investigating gender differences in the meaning of household chores and child care								JOURNAL OF MARRIAGE AND FAMILY				65	2			456	473				10.1111/j.1741-3737.2003.00456.x							Article	MAY 2003	2003										82	0	0	0	1	3	109			0022-2445															2003-05-01	WOS:000182930200015		
J	Kwon, HK; Rueter, MA; Lee, MS; Koh, S; Ok, SW										Marital relationships following the Korean economic crisis: Applying the family stress model								JOURNAL OF MARRIAGE AND FAMILY				65	2			316	325				10.1111/j.1741-3737.2003.00316.x							Article	MAY 2003	2003										58	0	0	0	1	2	84			0022-2445	1741-3737														2003-05-01	WOS:000182930200004		
J	Lee, EJ; Spitze, G; Logan, JR				Lee, Eunju/LLM-3598-2024						Social support to parents-in-law: The interplay of gender and kin hierarchies								JOURNAL OF MARRIAGE AND FAMILY				65	2			396	403				10.1111/j.1741-3737.2003.00396.x							Article	MAY 2003	2003										55	0	0	1	3	0	67			0022-2445	1741-3737														2003-05-01	WOS:000182930200010		
J	Logan, JR										Black identities: West Indian immigrant dreams and American realities								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1373	1374				10.1086/380513							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100006		
J	Magdol, L										Inside the American couple: New thinking, new challenges.								JOURNAL OF MARRIAGE AND FAMILY				65	2			499	500											Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0022-2445															2003-05-01	WOS:000182930200020		
J	Martin, MA										The role of family income in the intergenerational association of AFDC receipt								JOURNAL OF MARRIAGE AND FAMILY				65	2			326	340				10.1111/j.1741-3737.2003.00326.x							Article; Proceedings Paper	MAY 2003	2003						94th Annual Meeting of the American-Sociological-Association94th Annual Meeting of the American-Sociological-Association	AUG 06-11, 1999AUG 06-11, 1999	Amer Sociol AssocAmer Sociol Assoc	CHICAGO, ILCHICAGO, IL	4	0	0	0	0	0	4			0022-2445															2003-05-01	WOS:000182930200005		
J	Mintz, B										Mexico's mandarins: Crafting a power elite for the twenty-first century								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1391	1392				10.1086/380522							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100016		
J	Mol, A										Twice dead: Organ transplants and the reinvention of death								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1436	1437				10.1086/380545							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100039		
J	Morawska, E										Class, networks, and identity: Replanting Jewish lives from Nazi Germany to rural New York								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1386	1388				10.1086/380520							Book Review	MAY 2003	2003										0	0	0	0	0	0	1			0002-9602															2003-05-01	WOS:000186173100013		
J	Mosco, V										Media and sovereignty: The global information revolution and its challenge to state power								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1382	1384				10.1086/380518							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100011		
J	Mueller, MM; Elder, GH										Family contingencies across the generations: Grandparent-grandchild relationships in holistic perspective								JOURNAL OF MARRIAGE AND FAMILY				65	2			404	417				10.1111/j.1741-3737.2003.00404.x							Article	MAY 2003	2003										134	2	1	1	2	0	171			0022-2445															2003-05-01	WOS:000182930200011		
J	Nomaguchi, KM; Milkie, MA					Milkie, Melissa/0000-0002-7772-6614					Costs and rewards of children: The effects of becoming a parent on adults' lives								JOURNAL OF MARRIAGE AND FAMILY				65	2			356	374				10.1111/j.1741-3737.2003.00356.x							Article	MAY 2003	2003										451	2	0	0	27	3	571			0022-2445															2003-05-01	WOS:000182930200007		
J	North, S										Perfectly Japanese: Making families in an era of upheaval.								JOURNAL OF MARRIAGE AND FAMILY				65	2			502	503											Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0022-2445															2003-05-01	WOS:000182930200023		
J	Nyblom, J; Borgatti, S; Roslakka, J; Salo, MA				Borgatti, Stephen/LDF-4542-2024	Borgatti, Stephen/0000-0002-5776-5579					Statistical analysis of network data - an application to diffusion of innovation								SOCIAL NETWORKS				25	2			175	194				10.1016/S0378-8733(02)00050-3							Article	MAY 2003	2003										47	2	0	0	6	1	60			0378-8733	1879-2111														2003-05-01	WOS:000181720300004		
J	Ono, H										Women's economic standing, marriage timing, and cross-national contexts of gender								JOURNAL OF MARRIAGE AND FAMILY				65	2			275	286				10.1111/j.1741-3737.2003.00275.x							Article; Proceedings Paper	MAY 2003	2003						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 28-31, 2001MAR 28-31, 2001	Populat Assoc AmerPopulat Assoc Amer	Washington, DCWashington, DC	78	0	0	0	1	1	96			0022-2445															2003-05-01	WOS:000182930200001		
J	Oxhorn, P										Blood and debt: War and the nation-state in Latin America								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1396	1398				10.1086/380525							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100019		
J	Perry, P										Lives in translation: Sikh youth as British citizens								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1375	1376				10.1086/380514							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100007		
J	Peters, BG										The rise of neoliberalism and institutional analysis								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1398	1399				10.1086/380526							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100020		
J	Plummer, K										Public and counterpublics								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1419	1421				10.1086/380536							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100030		
J	Purcell, M										Global networks, linked cities								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1381	1382				10.1086/380517							Book Review	MAY 2003	2003										1	0	0	0	0	0	1			0002-9602															2003-05-01	WOS:000186173100010		
J	Quillian, L										Race, real estate, and uneven development: The Kansas City experience, 1900-2000								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1406	1408				10.1086/380530							Book Review	MAY 2003	2003										1	0	0	0	0	0	1			0002-9602															2003-05-01	WOS:000186173100024		
J	Raffaelli, M; Green, S										Parent-adolescent communication about sex: Retrospective reports by Latino college students								JOURNAL OF MARRIAGE AND FAMILY				65	2			474	481				10.1111/j.1741-3737.2003.00474.x							Article	MAY 2003	2003										74	0	0	0	3	1	113			0022-2445	1741-3737														2003-05-01	WOS:000182930200016		
J	Raymo, JM										Premarital living arrangements and the transition to first marriage in Japan								JOURNAL OF MARRIAGE AND FAMILY				65	2			302	315				10.1111/j.1741-3737.2003.00302.x							Article	MAY 2003	2003										25	0	0	0	0	0	35			0022-2445															2003-05-01	WOS:000182930200003		
J	Rogers, SJ; May, DC				Rogers, Sally/AAN-7858-2020						Spillover between marital quality and job satisfaction: Long-term patterns and gender differences								JOURNAL OF MARRIAGE AND FAMILY				65	2			482	495				10.1111/j.1741-3737.2003.00482.x							Article	MAY 2003	2003										97	0	0	1	4	0	151			0022-2445															2003-05-01	WOS:000182930200017		
J	Salaff, JW										Remaking Chinese America: Immigration, family and community, 1940-1965.								JOURNAL OF MARRIAGE AND FAMILY				65	2			504	505											Book Review	MAY 2003	2003										1	0	0	0	0	0	1			0022-2445															2003-05-01	WOS:000182930200025		
J	Sandstrom, K										Speaking from the heart: Gender and the social meaning of emotion								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1428	1430				10.1086/380541							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100035		
J	Shanahan, S										Civility in the city: Blacks, Jews, and Koreans in urban America								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1408	1410				10.1086/380531							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100025		
J	Shuey, K; Hardy, MA					Hardy, Melissa/0000-0001-7582-0618					Assistance to aging parents and parents-in-law: Does lineage affect family allocation decisions?								JOURNAL OF MARRIAGE AND FAMILY				65	2			418	431				10.1111/j.1741-3737.2003.00418.x							Article	MAY 2003	2003										52	0	0	0	1	0	75			0022-2445															2003-05-01	WOS:000182930200012		
J	Sirianni, C										The changing and unchanging face of US civil society								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1421	1423				10.1086/380537							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100031		
J	Smith, D										The soul's economy: Market society and selfhood in American thought, 1820-1920								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1425	1426				10.1086/380539							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100033		
J	Teachman, J										Premarital sex, premarital cohabitation, and the risk of subsequent marital dissolution among women								JOURNAL OF MARRIAGE AND FAMILY				65	2			444	455				10.1111/j.1741-3737.2003.00444.x							Article	MAY 2003	2003										127	0	0	0	4	0	172			0022-2445															2003-05-01	WOS:000182930200014		
J	Valadez, JR										From here to university: Access, mobility, and resilience among urban Latino youth								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1415	1417				10.1086/380534							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100028		
J	Vandell, DL; McCartney, K; Owen, MT; Booth, C; Clarke-Stewart, A					Vandell, Deborah/0000-0003-2373-9783					Variations in child care by grandparents during the first three years								JOURNAL OF MARRIAGE AND FAMILY				65	2			375	381				10.1111/j.1741-3737.2003.00375.x							Article	MAY 2003	2003										72	0	0	0	5	0	90			0022-2445	1741-3737														2003-05-01	WOS:000182930200008		
J	Votruba-Drzal, E										Income changes and cognitive stimulation in young children's home learning environments								JOURNAL OF MARRIAGE AND FAMILY				65	2			341	355				10.1111/j.1741-3737.2003.00341.x							Article	MAY 2003	2003										115	0	0	0	12	0	168			0022-2445	1741-3737														2003-05-01	WOS:000182930200006		
J	Wright, ER										Invisible caregivers: Older adults raising children in the wake of HIV/AIDS.								JOURNAL OF MARRIAGE AND FAMILY				65	2			501	502											Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0022-2445															2003-05-01	WOS:000182930200022		
J	Yamane, D				Yamane, David/A-2401-2008	Yamane, David/0000-0002-0936-763X					Contentious curricula: Afrocentrism and creationism in American public schools								AMERICAN JOURNAL OF SOCIOLOGY				108	6			1413	1415				10.1086/380533							Book Review	MAY 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-05-01	WOS:000186173100027		
J	Bettis, PJ; Adams, NG										The power of the preps and a cheerleading equity policy								SOCIOLOGY OF EDUCATION				76	2			128	142				10.2307/3090273							Article	APR 2003	2003										24	0	0	0	1	0	26			0038-0407	1939-8573														2003-04-01	WOS:000222044500003		
J	Bills, DB; Wacker, ME										Acquiring credentials when signals don't matter: Employers' support of employees who pursue postsecondary vocational degrees								SOCIOLOGY OF EDUCATION				76	2			170	187				10.2307/3090275							Article	APR 2003	2003										11	0	0	0	0	0	20			0038-0407	1939-8573														2003-04-01	WOS:000222044500005		
J	Chen, ZY; Kaplan, HB										School failure in early adolescence and status attainment in middle adulthood: A longitudinal study								SOCIOLOGY OF EDUCATION				76	2			110	127				10.2307/3090272							Article	APR 2003	2003										45	0	0	0	3	0	84			0038-0407															2003-04-01	WOS:000222044500002		
J	Clarke, AE; Shim, JK; Mamo, L; Fosket, JR; Fishman, JR					Fishman, Jennifer/0000-0001-8140-4645					Biomedicalization: Technoscientific transformations of health, illness, and US biomedicine								AMERICAN SOCIOLOGICAL REVIEW				68	2			161	194				10.2307/1519765							Review	APR 2003	2003										1059	1	4	0	31	62	1428			0003-1224	1939-8271														2003-04-01	WOS:000222054000001		
J	Guest, A; Schneider, B										Adolescents' extracurricular participation in context: The mediating effects of schools, communities, and identity								SOCIOLOGY OF EDUCATION				76	2			89	109				10.2307/3090271							Article	APR 2003	2003										88	0	0	0	3	7	211			0038-0407	1939-8573														2003-04-01	WOS:000222044500001		
J	Halaby, CN										Where job values come from: Family and schooling background, cognitive ability, and gender								AMERICAN SOCIOLOGICAL REVIEW				68	2			251	278				10.2307/1519768							Article	APR 2003	2003										107	0	2	0	1	2	140			0003-1224															2003-04-01	WOS:000222054000004		
J	Hout, M; Fischer, CS										O be some other name								AMERICAN SOCIOLOGICAL REVIEW				68	2			316	318				10.2307/1519772							Editorial Material	APR 2003	2003										5	0	0	0	0	0	11			0003-1224															2003-04-01	WOS:000222054000008		
J	Kentor, J; Boswell, T										Foreign capital dependence and development: A new direction								AMERICAN SOCIOLOGICAL REVIEW				68	2			301	313				10.2307/1519770							Article; Proceedings Paper	APR 2003	2003						96th Annual Meeting of the American-Sociological-Association96th Annual Meeting of the American-Sociological-Association	AUG 17-21, 2001AUG 17-21, 2001	Amer Sociol AssocAmer Sociol Assoc	ANAHEIM, CAANAHEIM, CA	115	0	0	0	1	2	152			0003-1224	1939-8271														2003-04-01	WOS:000222054000006		
J	Marwell, G; Demerath, NJ										"Secularization" by any other name								AMERICAN SOCIOLOGICAL REVIEW				68	2			314	316				10.2307/1519771							Editorial Material	APR 2003	2003										24	0	0	0	0	0	30			0003-1224															2003-04-01	WOS:000222054000007		
J	Mullen, AL; Goyette, KA; Soares, JA				Goyette, Kimberly/T-7212-2019	Mullen, Ann/0000-0002-3798-1952					Who goes to graduate school? Social and academic correlates of educational continuation after college								SOCIOLOGY OF EDUCATION				76	2			143	169				10.2307/3090274							Article	APR 2003	2003										177	0	0	0	4	5	321			0038-0407															2003-04-01	WOS:000222044500004		
J	Ruef, M; Aldrich, HE; Carter, NM				Aldrich, Howard/A-9835-2008	Aldrich, Howard/0000-0003-2669-5536					The structure of founding teams: Homophily, strong ties, and isolation among US entrepreneur								AMERICAN SOCIOLOGICAL REVIEW				68	2			195	222				10.2307/1519766							Article; Proceedings Paper	APR 2003	2003						97th Annual Meeting of the American-Sociological-Association97th Annual Meeting of the American-Sociological-Association	AUG 15-19, 2002AUG 15-19, 2002	Amer Sociol AssocAmer Sociol Assoc	CHICAGO, ILCHICAGO, IL	733	4	4	0	6	4	872			0003-1224															2003-04-01	WOS:000222054000002		
J	Vallas, SP										Why teamwork fails: Obstacles to workplace change in four manufacturing plants								AMERICAN SOCIOLOGICAL REVIEW				68	2			223	250				10.2307/1519767							Article	APR 2003	2003										124	0	0	0	1	1	153			0003-1224															2003-04-01	WOS:000222054000003		
J	York, R; Rosa, EA; Dietz, T				York, Richard/R-1565-2017	Dietz, Thomas/0000-0001-9399-0784					Footprints on the earth: The environmental consequences of modernity								AMERICAN SOCIOLOGICAL REVIEW				68	2			279	300				10.2307/1519769							Review	APR 2003	2003										640	32	1	0	97	0	769			0003-1224															2003-04-01	WOS:000222054000005		
J	Barker, JR										The real world of employee ownership								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1122	1123				10.1086/379567							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300009		
J	Beamish, TD										Organizations, policy, and the natural environment: Institutional and strategic perspectives								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1118	1120				10.1086/379565							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300007		
J	Brady, D					Brady, David/0000-0002-4059-3272					Rethinking the sociological measurement of poverty								SOCIAL FORCES				81	3			715	751				10.1353/sof.2003.0025							Article	MAR 2003	2003										126	0	0	0	5	1	170			0037-7732	1534-7605														2003-03-01	WOS:000182103900002		
J	Brandon, PD; Hofferth, SL				Brandon, Peter/A-9059-2009	Brandon, Peter/0000-0001-8101-1470					Determinants of out-of-school childcare arrangements among children in single-mother and two-parent families								SOCIAL SCIENCE RESEARCH				32	1			129	147	PII S049-089X(02)00022-4			10.1016/S0049-089X(02)00022-4							Article	MAR 2003	2003										14	0	0	0	0	0	16			0049-089X	1096-0317														2003-03-01	WOS:000181505600007		
J	Brown, S; Middleton, D										Voices of collective remembering								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1126	1127				10.1086/379569							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602	1537-5390														2003-03-01	WOS:000185133300011		
J	Brush, LD										Reconfigurations of class and gender.								SOCIAL FORCES				81	3			1071	1072				10.1353/sof.2003.0026							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0037-7732															2003-03-01	WOS:000182103900024		
J	Butenschon, N										Being Israeli: The dynamics of multiple citizenship								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1137	1139				10.1086/379575							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300017		
J	Castles, S										Challenging immigration and ethnic relations politics: Comparative European perspectives								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1143	1145				10.1086/379578							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300020		
J	Centeno, MA										Shaped by war and trade: International influences on American political development								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1159	1160				10.1086/379586							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300028		
J	Cohen, PN; Huffman, ML				Cohen, Philip N./H-2269-2016	Cohen, Philip N./0000-0003-2839-3144					Occupational segregation and the devaluation of women's work across US labor markets								SOCIAL FORCES				81	3			881	908				10.1353/sof.2003.0027							Article	MAR 2003	2003										135	0	0	0	4	0	192			0037-7732	1534-7605														2003-03-01	WOS:000182103900007		
J	Collins, R										A network-location theory of culture								SOCIOLOGICAL THEORY				21	1			69	73				10.1111/1467-9558.00176							Editorial Material	MAR 2003	2003										5	0	0	0	0	0	9			0735-2751															2003-03-01	WOS:000181160500006		
J	Conway, D										The mobility of workers under advanced capitalism: Dominican migration to the United States.								SOCIAL FORCES				81	3			1066	1067				10.1353/sof.2003.0028							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0037-7732															2003-03-01	WOS:000182103900021		
J	Cornwell, B										The dynamic properties of social support: Decay, growth, and staticity, and their effects on adolescent depression								SOCIAL FORCES				81	3			953	+				10.1353/sof.2003.0029							Article	MAR 2003	2003										78	0	0	0	8	1	116			0037-7732															2003-03-01	WOS:000182103900010		
J	Craig, M										Body work: Beauty and self-image in American culture								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1131	1133				10.1086/379572							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300014		
J	Davis, JE										The monochrome society.								SOCIAL FORCES				81	3			1053	1054				10.1353/sof.2003.0030							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0037-7732															2003-03-01	WOS:000182103900014		
J	Deflem, M				Deflem, Mathieu/HGA-2522-2022						Theories of distinction: Redescribing the descriptions of modernity								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1168	1170				10.1086/379591							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300033		
J	Deyo, FC										Crony capitalism: Corruption and development in South Korea and the Philippines								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1147	1148				10.1086/379580							Book Review	MAR 2003	2003										0	0	0	0	0	0	1			0002-9602															2003-03-01	WOS:000185133300022		
J	Downey, L										Spatial measurement, geography, and urban racial inequality								SOCIAL FORCES				81	3			937	952				10.1353/sof.2003.0031							Article	MAR 2003	2003										55	0	0	0	5	0	71			0037-7732															2003-03-01	WOS:000182103900009		
J	Earl, J				Earl, Jennifer/ISA-3460-2023	Earl, Jennifer/0000-0002-0904-1605					Tanks, tear gas, and taxes: Toward a theory of movement repression								SOCIOLOGICAL THEORY				21	1			44	68				10.1111/1467-9558.00175							Article	MAR 2003	2003										284	0	0	0	0	4	366			0735-2751	1467-9558														2003-03-01	WOS:000181160500005		
J	Eliasoph, N										Democracy in suburbia								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1155	1156				10.1086/379584							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300026		
J	Emigh, RJ				Emigh, Rebecca Jean/IZQ-5833-2023						Economic interests and sectoral relations: The undevelopment of capitalism in fifteenth-century Tuscany								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1075	1113				10.1086/375199							Review	MAR 2003	2003										9	0	0	0	0	0	12			0002-9602															2003-03-01	WOS:000185133300004		
J	Feldman, A										Law and colonial cultures: Legal regimes in world history, 1400-1900								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1157	1158				10.1086/379585							Book Review	MAR 2003	2003										1	0	0	0	0	0	1			0002-9602															2003-03-01	WOS:000185133300027		
J	Freese, J										What it means to be 98% chimpanzee: Apes, people, and their genes.								SOCIAL FORCES				81	3			1054	1056				10.1353/sof.2003.0032							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0037-7732															2003-03-01	WOS:000182103900015		
J	Futrell, R										Garbage wars: The struggle for environmental justice in Chicago								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1116	1117				10.1086/379564							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300006		
J	Gilbertson, G										The mobility of workers under advanced capitalism: Dominican migration to the United States								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1141	1143				10.1086/379577							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300019		
J	Gill, R										God is dead: Secularization in the West								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1160	1162				10.1086/379587							Book Review	MAR 2003	2003										0	0	0	0	0	0	1			0002-9602															2003-03-01	WOS:000185133300029		
J	Griffin, W										Enchanted feminism: The reclaiming witches of San Francisco								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1129	1131				10.1086/379571							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300013		
J	Hamilton, RF; Form, WH										Categorical usages and complex realities: Race, ethnicity, and religion in the United States								SOCIAL FORCES				81	3			693	714				10.1353/sof.2003.0033							Article	MAR 2003	2003										23	0	0	0	0	0	25			0037-7732															2003-03-01	WOS:000182103900001		
J	Hoffmann, JP				Hoffmann, John/AEN-1984-2022	Hoffmann, John P./0000-0002-3229-6809					A contextual analysis of differential association, social control, and strain theories of delinquency								SOCIAL FORCES				81	3			753	785				10.1353/sof.2003.0034							Article	MAR 2003	2003										91	0	0	0	1	0	141			0037-7732	1534-7605														2003-03-01	WOS:000182103900003		
J	Holub, R										Negotiating identities: States and immigrants in France and Germany								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1145	1146				10.1086/379579							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300021		
J	Jackson, JL				Jackson, Jamie/I-1653-2013						Heat wave: A social autopsy of disaster in Chicago								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1114	1115				10.1086/379563							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300005		
J	Judkins, BM										Fighting against the injustice of the state and globalization: Comparing the African American and Oromo movements.								SOCIAL FORCES				81	3			1060	1061				10.1353/sof.2003.0035							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0037-7732															2003-03-01	WOS:000182103900018		
J	Kendall, L										Connecting: How we form social bonds and communities in the Internet age								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1166	1168				10.1086/379590							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300032		
J	Kivisto, P										The sociological ambition: Elementary forms of social and moral life								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1170	1171				10.1086/379592							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300034		
J	Kosonen, P										Global capital, political institutions, and policy change in developed welfare states								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1153	1154				10.1086/379583							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300025		
J	Lemert, C										Against capital-S sociology								SOCIOLOGICAL THEORY				21	1			74	83				10.1111/1467-9558.00177							Editorial Material	MAR 2003	2003										2	0	0	0	0	1	4			0735-2751															2003-03-01	WOS:000181160500007		
J	Leuenberger, C				Leuenberger, Christine/IUO-1962-2023						From newspeak to cyberspeak: A history of Soviet cybernetics								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1164	1166				10.1086/379589							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300031		
J	Lind, A				Lind, Alexander/ABA-4178-2020						Mothers of heroes and martyrs: Gender identity politics in Nicaragua, 1979-1999								AMERICAN JOURNAL OF SOCIOLOGY				108	5			1139	1141				10.1086/379576							Book Review	MAR 2003	2003										0	0	0	0	0	0	0			0002-9602															2003-03-01	WOS:000185133300018		
J	Mattingly, MJ; Bianchi, SM										Gender differences in the quantity and quality of free time: The US experience								SOCIAL FORCES				81	3			999	1030				10.1353/sof.2003.0036							Article	MAR 2003	2003										299	2	0	0	15	8	372			0037-7732															2003-03-01	WOS:000182103900012		
J	McCammon, HJ										"Out of the parlors and into the streets": The changing tactical repertoire of the US women's suffrage movements								SOCIAL FORCES				81	3			787	818				10.1353/sof.2003.0037							Article	MAR 2003	2003										81	0	0	0	0	0	129			0037-7732	1534-7605														2003-03-01	WOS:000182103900004		
J	McLaren, LM					McLaren, Lauren/0000-0002-1949-8473					Anti-immigrant prejudice in Europe: Contact, threat perception, and preferences for the exclusion of migrants								SOCIAL FORCES				81	3			909	936				10.1353/sof.2003.0038							Article	MAR 2003	2003										634	3	0	0	11	2	732			0037-7732															2003-03-01	WOS:000182103900008		
